Timestamp,imuTimestamp,Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),Acc_X (g),Acc_Y (g),Acc_Z (g),Mag_X (¦ÌT),Mag_Y (¦ÌT),Mag_Z (¦ÌT),Euler_X,Euler_Y,Euler_Z,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Linear_Acc_X (g),Linear_Acc_Y (g),Linear_Acc_Z (g)
2025-10-27 11:13:01.629,117.045,0.0,0.0,0.0,-0.025,0.024,-1.002,-36.62,7.7700000000000005,-115.25,0.0164,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.32,-2.072
2025-10-27 11:13:01.631,117.0475,-0.001,0.0,0.0,-0.026000000000000002,0.023,-1.0030000000000001,-36.62,7.7700000000000005,-115.25,0.0164,0.0143,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.298,-0.32,-2.072
2025-10-27 11:13:01.642,117.05,0.002,0.0,0.001,-0.027,0.023,-1.004,-36.62,7.7700000000000005,-115.25,0.0164,0.0143,0.10360000000000001,0.0002,0.0,0.0001,0.9943000000000001,-0.298,-0.32,-2.072
2025-10-27 11:13:01.644,117.0525,0.0,-0.001,0.0,-0.028,0.023,-1.0030000000000001,-36.62,7.7700000000000005,-115.25,0.0164,0.014400000000000001,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.298,-0.32,-2.072
2025-10-27 11:13:01.645,117.055,0.0,-0.002,0.0,-0.027,0.023,-1.002,-35.83,5.08,-115.17,0.0164,0.014400000000000001,0.10360000000000001,0.0,-0.0002,0.0,0.9943000000000001,-0.298,-0.32,-2.072
2025-10-27 11:13:01.657,117.0575,-0.001,-0.001,0.0,-0.027,0.022,-1.002,-35.83,5.08,-115.17,0.0164,0.014400000000000001,0.10360000000000001,-0.0001,-0.0001,0.0,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.659,117.06,-0.002,0.0,0.0,-0.027,0.022,-1.004,-35.83,5.08,-115.17,0.0164,0.014400000000000001,0.10360000000000001,-0.0002,0.0,0.0,0.9943000000000001,-0.297,-0.32,-2.072
2025-10-27 11:13:01.661,117.0625,0.003,0.0,0.001,-0.027,0.022,-1.0030000000000001,-35.83,5.08,-115.17,0.0164,0.014400000000000001,0.10360000000000001,0.00030000000000000003,0.0,0.0001,0.9943000000000001,-0.297,-0.32,-2.072
2025-10-27 11:13:01.672,117.065,0.0,0.0,0.0,-0.027,0.023,-1.0,-35.83,5.08,-115.17,0.0164,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.297,-0.32,-2.072
2025-10-27 11:13:01.674,117.105,0.002,0.0,0.0,-0.027,0.023,-1.0030000000000001,-36.83,7.95,-114.41,0.0164,0.0145,0.10360000000000001,0.0002,0.0,0.0,0.9943000000000001,-0.297,-0.322,-2.072
2025-10-27 11:13:01.676,117.1075,0.003,0.0,0.0,-0.028,0.023,-1.002,-36.83,7.95,-114.41,0.0164,0.0145,0.10360000000000001,0.00030000000000000003,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:01.686,117.11,0.003,0.0,0.0,-0.027,0.023,-1.0030000000000001,-36.83,7.95,-114.41,0.0164,0.0145,0.10360000000000001,0.00030000000000000003,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:01.688,117.1125,0.003,0.003,0.0,-0.026000000000000002,0.024,-1.002,-36.83,7.95,-114.41,0.0164,0.014400000000000001,0.10360000000000001,0.00030000000000000003,0.00030000000000000003,0.0,0.9943000000000001,-0.297,-0.322,-2.072
2025-10-27 11:13:01.690,117.115,0.0,0.0,0.0,-0.026000000000000002,0.022,-1.004,-36.83,7.95,-114.41,0.0164,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.701,117.1175,0.0,0.0,0.001,-0.029,0.025,-1.0030000000000001,-36.83,4.73,-114.84,0.0164,0.0145,0.10360000000000001,0.0,0.0,0.0001,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.703,117.12,0.0,0.002,0.0,-0.027,0.022,-1.002,-36.83,4.73,-114.84,0.0164,0.0145,0.10360000000000001,0.0,0.0002,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.716,117.1225,0.0,0.0,0.0,-0.027,0.023,-1.002,-36.83,4.73,-114.84,0.0164,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.718,117.125,0.003,0.0,0.0,-0.027,0.023,-1.0010000000000001,-36.83,4.73,-114.84,0.0165,0.014400000000000001,0.10360000000000001,0.00030000000000000003,0.0,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.719,117.1275,0.0,0.0,0.0,-0.03,0.023,-1.0030000000000001,-36.83,4.73,-114.84,0.0165,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.323,-2.072
2025-10-27 11:13:01.730,117.13,0.0,-0.002,0.0,-0.028,0.025,-1.0010000000000001,-35.22,5.26,-115.05,0.0165,0.0145,0.10360000000000001,0.0,-0.0002,0.0,0.9943000000000001,-0.299,-0.323,-2.072
2025-10-27 11:13:01.732,117.1325,0.0,-0.001,0.0,-0.027,0.024,-1.0030000000000001,-35.22,5.26,-115.05,0.0165,0.0145,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.3,-0.323,-2.072
2025-10-27 11:13:01.734,117.135,0.002,-0.001,0.0,-0.027,0.023,-1.0030000000000001,-35.22,5.26,-115.05,0.0165,0.0145,0.10360000000000001,0.0002,-0.0001,0.0,0.9943000000000001,-0.299,-0.323,-2.072
2025-10-27 11:13:01.760,117.1375,0.0,0.0,0.001,-0.028,0.024,-1.0030000000000001,-35.22,5.26,-115.05,0.0166,0.0145,0.10360000000000001,0.0,0.0,0.0001,0.9943000000000001,-0.3,-0.323,-2.072
2025-10-27 11:13:01.761,117.14,0.0,0.0,0.0,-0.029,0.023,-1.002,-35.22,5.26,-115.05,0.0166,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.3,-0.324,-2.072
2025-10-27 11:13:01.764,117.1425,0.0,0.0,-0.001,-0.028,0.022,-1.0,-36.300000000000004,7.8,-115.43,0.0166,0.0145,0.10360000000000001,0.0,0.0,-0.0001,0.9943000000000001,-0.3,-0.324,-2.072
2025-10-27 11:13:01.775,117.145,0.0,0.0,0.0,-0.029,0.023,-1.0030000000000001,-36.300000000000004,7.8,-115.43,0.0166,0.0146,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.3,-0.325,-2.072
2025-10-27 11:13:01.777,117.2525,-0.004,0.002,-0.001,-0.027,0.024,-1.002,-35.1,5.7,-114.96000000000001,0.0164,0.014400000000000001,0.10360000000000001,-0.0004,0.0002,-0.0001,0.9943000000000001,-0.298,-0.321,-2.072
2025-10-27 11:13:01.779,117.255,-0.002,0.0,0.0,-0.028,0.025,-1.002,-35.1,5.7,-114.96000000000001,0.0165,0.014400000000000001,0.10360000000000001,-0.0002,0.0,0.0,0.9943000000000001,-0.299,-0.321,-2.073
2025-10-27 11:13:01.790,117.2575,0.0,0.0,0.0,-0.028,0.022,-1.002,-35.1,5.7,-114.96000000000001,0.0165,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.299,-0.321,-2.073
2025-10-27 11:13:01.792,117.26,0.003,-0.002,0.0,-0.027,0.022,-1.0030000000000001,-35.1,5.7,-114.96000000000001,0.0165,0.014400000000000001,0.10360000000000001,0.00030000000000000003,-0.0002,0.0,0.9943000000000001,-0.298,-0.321,-2.073
2025-10-27 11:13:01.794,117.2625,0.0,0.0,0.001,-0.028,0.023,-1.0030000000000001,-35.13,7.62,-115.60000000000001,0.0165,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0001,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.805,117.265,-0.001,0.0,0.0,-0.027,0.022,-1.0030000000000001,-35.13,7.62,-115.60000000000001,0.0164,0.014400000000000001,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.807,117.2675,-0.002,0.0,0.001,-0.027,0.022,-1.004,-35.13,7.62,-115.60000000000001,0.0164,0.014400000000000001,0.10360000000000001,-0.0002,0.0,0.0001,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.809,117.27,-0.001,-0.001,0.0,-0.027,0.024,-1.004,-35.13,7.62,-115.60000000000001,0.0165,0.014400000000000001,0.10360000000000001,-0.0001,-0.0001,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:01.821,117.2725,0.0,-0.001,0.001,-0.026000000000000002,0.025,-1.0030000000000001,-35.13,7.62,-115.60000000000001,0.0165,0.014400000000000001,0.10360000000000001,0.0,-0.0001,0.0001,0.9943000000000001,-0.299,-0.321,-2.072
2025-10-27 11:13:01.823,117.275,0.003,0.0,0.001,-0.027,0.023,-1.0030000000000001,-36.15,8.120000000000001,-114.9,0.0165,0.014400000000000001,0.10360000000000001,0.00030000000000000003,0.0,0.0001,0.9943000000000001,-0.299,-0.321,-2.072
2025-10-27 11:13:01.825,117.2775,0.0,0.0,0.001,-0.027,0.022,-1.0030000000000001,-36.15,8.120000000000001,-114.9,0.0165,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0001,0.9943000000000001,-0.299,-0.321,-2.072
2025-10-27 11:13:01.866,117.28,0.0,0.0,0.001,-0.026000000000000002,0.022,-1.0030000000000001,-36.15,8.120000000000001,-114.9,0.0165,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0001,0.9943000000000001,-0.298,-0.321,-2.072
2025-10-27 11:13:01.868,117.2825,0.0,0.0,0.0,-0.027,0.022,-1.0030000000000001,-36.15,8.120000000000001,-114.9,0.0165,0.014400000000000001,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.321,-2.072
2025-10-27 11:13:01.869,117.285,-0.001,0.0,0.0,-0.027,0.021,-1.004,-36.15,8.120000000000001,-114.9,0.0164,0.014400000000000001,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.881,117.2875,0.002,0.003,0.0,-0.026000000000000002,0.023,-1.0030000000000001,-36.1,8.53,-114.99000000000001,0.0164,0.014400000000000001,0.10360000000000001,0.0002,0.00030000000000000003,0.0,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.883,117.29,0.002,0.0,0.0,-0.027,0.022,-1.004,-36.1,8.53,-114.99000000000001,0.0164,0.014400000000000001,0.10360000000000001,0.0002,0.0,0.0,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.885,117.2925,-0.001,0.002,0.0,-0.027,0.023,-1.002,-36.1,8.53,-114.99000000000001,0.0164,0.014400000000000001,0.10360000000000001,-0.0001,0.0002,0.0,0.9943000000000001,-0.297,-0.32,-2.072
2025-10-27 11:13:01.896,117.3425,0.002,-0.001,0.001,-0.026000000000000002,0.022,-1.002,-36.15,8.120000000000001,-115.08,0.0164,0.0145,0.10360000000000001,0.0002,-0.0001,0.0001,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:01.898,117.345,0.0,0.0,0.0,-0.026000000000000002,0.022,-1.002,-36.15,8.120000000000001,-115.08,0.0164,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.296,-0.323,-2.072
2025-10-27 11:13:01.900,117.3475,-0.001,0.004,0.0,-0.027,0.022,-1.004,-36.18,8.09,-114.58,0.0164,0.0145,0.10360000000000001,-0.0001,0.0004,0.0,0.9943000000000001,-0.296,-0.322,-2.072
2025-10-27 11:13:01.910,117.35,-0.001,0.0,0.0,-0.026000000000000002,0.022,-1.0010000000000001,-36.18,8.09,-114.58,0.0164,0.014400000000000001,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.296,-0.322,-2.072
2025-10-27 11:13:01.912,117.3525,0.0,0.002,0.0,-0.028,0.023,-1.0030000000000001,-36.18,8.09,-114.58,0.0164,0.014400000000000001,0.10360000000000001,0.0,0.0002,0.0,0.9943000000000001,-0.296,-0.322,-2.072
2025-10-27 11:13:01.914,117.355,0.0,-0.001,0.0,-0.026000000000000002,0.022,-1.002,-36.18,8.09,-114.58,0.0164,0.014400000000000001,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.296,-0.321,-2.072
2025-10-27 11:13:01.925,117.3575,0.0,-0.001,0.0,-0.027,0.022,-1.0010000000000001,-36.18,8.09,-114.58,0.016300000000000002,0.014400000000000001,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.296,-0.321,-2.072
2025-10-27 11:13:01.927,117.36,-0.001,0.0,0.0,-0.027,0.023,-1.0010000000000001,-36.18,8.120000000000001,-114.41,0.016300000000000002,0.014400000000000001,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.296,-0.321,-2.072
2025-10-27 11:13:01.929,117.3625,-0.002,-0.002,-0.003,-0.027,0.025,-1.0030000000000001,-36.18,8.120000000000001,-114.41,0.0164,0.014400000000000001,0.10360000000000001,-0.0002,-0.0002,-0.00030000000000000003,0.9943000000000001,-0.297,-0.321,-2.072
2025-10-27 11:13:01.941,117.365,0.0,-0.001,-0.001,-0.028,0.023,-1.0030000000000001,-36.18,8.120000000000001,-114.41,0.0164,0.014400000000000001,0.10360000000000001,0.0,-0.0001,-0.0001,0.9943000000000001,-0.297,-0.322,-2.073
2025-10-27 11:13:01.942,117.3675,0.0,-0.001,0.0,-0.027,0.021,-1.002,-36.18,8.120000000000001,-114.41,0.0164,0.0145,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.297,-0.322,-2.073
2025-10-27 11:13:01.944,117.37,-0.001,0.0,0.0,-0.029,0.024,-1.004,-36.18,8.120000000000001,-114.41,0.0164,0.0145,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.073
2025-10-27 11:13:01.956,117.3725,0.0,0.0,0.0,-0.029,0.022,-1.0050000000000001,-35.28,4.76,-115.05,0.0164,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.073
2025-10-27 11:13:01.970,117.375,0.002,0.0,0.0,-0.026000000000000002,0.021,-1.002,-35.28,4.76,-115.05,0.0164,0.0145,0.10360000000000001,0.0002,0.0,0.0,0.9943000000000001,-0.296,-0.322,-2.073
2025-10-27 11:13:01.971,117.3775,0.0,-0.001,0.0,-0.027,0.022,-1.0030000000000001,-35.28,4.76,-115.05,0.0164,0.0145,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.296,-0.323,-2.073
2025-10-27 11:13:01.974,117.38,0.0,0.0,0.0,-0.027,0.021,-1.0030000000000001,-35.28,4.76,-115.05,0.016300000000000002,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.295,-0.322,-2.073
2025-10-27 11:13:01.985,117.3825,-0.002,-0.001,0.0,-0.027,0.022,-1.0010000000000001,-35.28,4.76,-115.05,0.016300000000000002,0.0145,0.10360000000000001,-0.0002,-0.0001,0.0,0.9943000000000001,-0.295,-0.322,-2.073
2025-10-27 11:13:01.987,117.4575,0.002,0.0,0.0,-0.027,0.024,-1.0030000000000001,-35.51,8.06,-116.04,0.0165,0.014400000000000001,0.10360000000000001,0.0002,0.0,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:02.000,117.46,0.0,-0.001,0.0,-0.027,0.022,-1.0030000000000001,-35.51,8.06,-116.04,0.0164,0.014400000000000001,0.10360000000000001,0.0,-0.0001,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:02.002,117.4625,0.0,0.0,0.0,-0.03,0.023,-1.004,-35.51,8.06,-116.04,0.0165,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.323,-2.072
2025-10-27 11:13:02.004,117.465,0.0,-0.001,-0.001,-0.028,0.023,-1.0010000000000001,-35.51,8.06,-116.04,0.0165,0.0145,0.10360000000000001,0.0,-0.0001,-0.0001,0.9943000000000001,-0.298,-0.324,-2.073
2025-10-27 11:13:02.015,117.4675,0.0,0.0,0.0,-0.027,0.023,-1.0010000000000001,-35.51,8.06,-116.04,0.0165,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.324,-2.072
2025-10-27 11:13:02.018,117.47,0.002,-0.001,0.0,-0.027,0.024,-1.0010000000000001,-36.65,7.92,-115.14,0.0165,0.0145,0.10360000000000001,0.0002,-0.0001,0.0,0.9943000000000001,-0.298,-0.324,-2.072
2025-10-27 11:13:02.020,117.4725,-0.004,0.0,0.0,-0.027,0.022,-1.0030000000000001,-36.65,7.92,-115.14,0.0165,0.0145,0.10360000000000001,-0.0004,0.0,0.0,0.9943000000000001,-0.298,-0.323,-2.072
2025-10-27 11:13:02.030,117.475,0.0,0.0,0.0,-0.027,0.023,-1.0010000000000001,-36.65,7.92,-115.14,0.0165,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.298,-0.323,-2.072
2025-10-27 11:13:02.033,117.4775,-0.001,0.0,0.0,-0.027,0.022,-1.0030000000000001,-36.65,7.92,-115.14,0.0164,0.0145,0.10360000000000001,-0.0001,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:02.035,117.48,-0.001,0.002,0.0,-0.026000000000000002,0.023,-1.002,-36.65,7.92,-115.14,0.0164,0.0145,0.10360000000000001,-0.0001,0.0002,0.0,0.9943000000000001,-0.298,-0.322,-2.072
2025-10-27 11:13:02.045,117.4825,-0.002,0.0,0.0,-0.028,0.021,-1.0030000000000001,-35.800000000000004,6.46,-115.22,0.0164,0.0145,0.10360000000000001,-0.0002,0.0,0.0,0.9943000000000001,-0.297,-0.322,-2.073
2025-10-27 11:13:02.060,117.485,0.0,0.002,0.0,-0.028,0.023,-1.002,-35.800000000000004,6.46,-115.22,0.0164,0.0145,0.10360000000000001,0.0,0.0002,0.0,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:02.062,117.4875,0.0,0.0,0.0,-0.028,0.022,-1.0030000000000001,-35.800000000000004,6.46,-115.22,0.0164,0.0145,0.10360000000000001,0.0,0.0,0.0,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:02.064,117.49,0.002,0.0,0.001,-0.028,0.023,-1.0010000000000001,-35.800000000000004,6.46,-115.22,0.0164,0.0145,0.10360000000000001,0.0002,0.0,0.0001,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:02.075,117.4925,-0.001,0.0,-0.001,-0.028,0.023,-1.0010000000000001,-35.800000000000004,6.46,-115.22,0.0164,0.0145,0.10360000000000001,-0.0001,0.0,-0.0001,0.9943000000000001,-0.297,-0.323,-2.072
2025-10-27 11:13:02.077,117.495,-0.001,-0.002,-0.001,-0.027,0.022,-1.002,-35.1,6.37,-116.22,0.0164,0.0145,0.10360000000000001,-0.0001,-0.0002,-0.0001,0.9943000000000001,-0.297,-0.323,-2.073
2025-10-27 11:13:02.079,117.4975,0.0,-0.005,0.0,-0.027,0.023,-1.002,-35.1,6.37,-116.22,0.0164,0.0145,0.10360000000000001,0.0,-0.0005,0.0,0.9943000000000001,-0.297,-0.323,-2.073
