time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_a,L0_alpha,L0_d,L0_theta,L0_theta_sin,L0_theta_cos,L1_a,L1_alpha,L1_d,L1_theta,L1_theta_sin,L1_theta_cos,L2_a,L2_alpha,L2_d,L2_theta,L2_theta_sin,L2_theta_cos,L3_a,L3_alpha,L3_d,L3_theta,L3_theta_sin,L3_theta_cos,L4_a,L4_alpha,L4_d,L4_theta,L4_theta_sin,L4_theta_cos,R0_a,R0_alpha,R0_d,R0_theta,R0_theta_sin,R0_theta_cos,R1_a,R1_alpha,R1_d,R1_theta,R1_theta_sin,R1_theta_cos,R2_a,R2_alpha,R2_d,R2_theta,R2_theta_sin,R2_theta_cos,R3_a,R3_alpha,R3_d,R3_theta,R3_theta_sin,R3_theta_cos,R4_a,R4_alpha,R4_d,R4_theta,R4_theta_sin,R4_theta_cos,L_hip_x,L_hip_y,L_hip_z,R_hip_x,R_hip_y,R_hip_z,L_thigh_x,L_thigh_y,L_thigh_z,R_thigh_x,R_thigh_y,R_thigh_z,L_knee_x,L_knee_y,L_knee_z,R_knee_x,R_knee_y,R_knee_z,L_shank_x,L_shank_y,L_shank_z,R_shank_x,R_shank_y,R_shank_z,L_ankle_x,L_ankle_y,L_ankle_z,R_ankle_x,R_ankle_y,R_ankle_z,left_knee_angle,right_knee_angle
0.9050000000000007,-0.41,-0.925,0.059,0.004,-0.339,0.087,0.6485,-0.7234,0.0012,-0.2365,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.026872937151469527,-0.026869702865047633,0.9996389443533821,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06607528221866364,-0.0660272125615646,0.9978178226516853,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01756972870837745,0.1841250496480299,-0.0037776613432834918,0.01756972870837745,-0.1841250496480299,0.0037776613432834918,-0.01756972870837745,0.1841250496480299,-0.0037776613432834918,0.01756972870837745,-0.1841250496480299,0.0037776613432834918,0.4798249130912493,0.23118587457129985,-0.02336972776217352,0.5153087794418661,-0.13662939326846746,0.003777661343283467,0.4798249130912493,0.23118587457129985,-0.02336972776217352,0.5153087794418661,-0.13662939326846746,0.003777661343283467,0.0,-0.000575066
0.9100000000000007,-0.403,-0.951,0.087,-0.079,-0.454,0.074,0.6484,-0.7218,-0.0062,-0.2416,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.02613498729986512,-0.026132012205140952,0.999658500658155,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06428969089790959,-0.06424541340606417,0.9979341295177172,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014311345761147308,0.18442150842206137,-0.0029820485972611084,0.014311345761147308,-0.18442150842206137,0.0029820485972611084,-0.014311345761147308,0.18442150842206137,-0.0029820485972611084,0.014311345761147308,-0.18442150842206137,0.0029820485972611084,0.48385090553733295,0.22277117753277034,-0.022052294015945287,0.5128126215159183,-0.1457371695901048,0.0029820485972610836,0.48385090553733295,0.22277117753277034,-0.022052294015945287,0.5128126215159183,-0.1457371695901048,0.0029820485972610836,0.0,-0.000575066
0.9150000000000007,-0.409,-0.949,0.084,-0.076,-0.452,0.081,0.6485,-0.722,-0.0052,-0.241,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.026370504953169845,-0.026367448702392913,0.99965231838321,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06466265769591939,-0.06461760522594168,0.997910098703718,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014736549258132505,0.18438667489510785,-0.0030640230234812234,0.014736549258132505,-0.18438667489510785,0.0030640230234812234,-0.014736549258132505,0.18438667489510785,-0.0030640230234812234,0.014736549258132505,-0.18438667489510785,0.0030640230234812234,0.4833340736997743,0.22387543206564586,-0.02220279527900128,0.513147277886528,-0.1445526995962294,0.0030640230234812082,0.4833340736997743,0.22387543206564586,-0.02220279527900128,0.513147277886528,-0.1445526995962294,0.0030640230234812082,0.0,-0.000575066
0.9200000000000007,-0.408,-0.928,0.058,0.011,-0.329,0.084,0.6484,-0.7237,0.0019,-0.2361,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027002522182682835,-0.026999240882889373,0.9996354540489987,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06629482693370574,-0.06624627659809085,0.9978033026788843,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017852628956171138,0.18409487362039587,-0.003919329795225888,0.017852628956171138,-0.18409487362039587,0.003919329795225888,-0.017852628956171138,0.18409487362039587,-0.003919329795225888,0.017852628956171138,-0.18409487362039587,0.003919329795225888,0.4794688232031899,0.23190463889420043,-0.023556019092761088,0.5155180371193855,-0.13583369338471235,0.003919329795225868,0.4794688232031899,0.23190463889420043,-0.023556019092761088,0.5155180371193855,-0.13583369338471235,0.003919329795225868,0.0,-0.000575066
0.9250000000000007,-0.471,-0.963,0.089,-0.019,-0.276,0.094,0.6479,-0.7253,0.0075,-0.2324,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027701043580007367,-0.027697500993383903,0.9996163506259397,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06775341432125838,-0.06770158892587963,0.9977056153279439,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202427194655757,0.18382731937539284,-0.004769586973240942,0.0202427194655757,-0.18382731937539284,0.004769586973240942,-0.0202427194655757,0.18382731937539284,-0.004769586973240942,0.0202427194655757,-0.18382731937539284,0.004769586973240942,0.4764109873592893,0.23799860543202275,-0.024783763551152454,0.5172385134936744,-0.1290990751282075,0.004769586973240922,0.4764109873592893,0.23799860543202275,-0.024783763551152454,0.5172385134936744,-0.1290990751282075,0.004769586973240922,0.0,-0.000575066
0.9300000000000007,-0.411,-0.936,0.058,0.018,-0.318,0.079,0.6482,-0.7241,0.0032,-0.2352,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027085797796771557,-0.027082486045476403,0.9996332022044869,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0665562263782045,-0.06650709956086671,0.9977859518493939,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018412075185726885,0.18403479202416742,-0.004146180408105616,0.018412075185726885,-0.18403479202416742,0.004146180408105616,-0.018412075185726885,0.18403479202416742,-0.004146180408105616,0.018412075185726885,-0.18403479202416742,0.004146180408105616,0.47876074445720773,0.23333090211750296,-0.023871315083428248,0.5159283689444292,-0.13425992442409715,0.004146180408105597,0.47876074445720773,0.23333090211750296,-0.023871315083428248,0.5159283689444292,-0.13425992442409715,0.004146180408105597,0.0,-0.000575066
0.9350000000000007,-0.365,-0.958,0.07,0.045,-0.573,-0.002,0.6476,-0.7197,-0.0142,-0.2497,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.029504406123039725,-0.02950012566268582,0.9995647765832316,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06629055826901245,-0.06624201730975832,0.9978035854529356,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010109010805265245,0.1847096685587642,-0.0022685328850399096,0.010109010805265245,-0.1847096685587642,0.0022685328850399096,-0.010109010805265245,0.1847096685587642,-0.0022685328850399096,0.010109010805265245,-0.1847096685587642,0.0022685328850399096,0.4888184069916185,0.2117897339664332,-0.020656078345219715,0.5093618677184492,-0.15738596339230043,0.0022685328850398905,0.4888184069916185,0.2117897339664332,-0.020656078345219715,0.5093618677184492,-0.15738596339230043,0.0022685328850398905,0.0,-0.000575066
0.9400000000000007,-0.481,-0.964,0.099,-0.025,-0.259,0.099,0.6479,-0.7254,0.0081,-0.232,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.02780601706410608,-0.027802434051673063,0.9996134376151625,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06794083957880037,-0.06788858296757036,0.9976929088164631,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020502226642400527,0.18379701468113752,-0.004828674456344738,0.020502226642400527,-0.18379701468113752,0.004828674456344738,-0.020502226642400527,0.18379701468113752,-0.004828674456344738,0.020502226642400527,-0.18379701468113752,0.004828674456344738,0.47607364129521285,0.2386622747426433,-0.024883863819432396,0.5174202087878738,-0.12836670690217017,0.00482867445634472,0.47607364129521285,0.2386622747426433,-0.024883863819432396,0.5174202087878738,-0.12836670690217017,0.00482867445634472,0.0,-0.000575066
0.9450000000000007,-0.462,-0.96,0.079,-0.011,-0.283,0.089,0.6479,-0.7252,0.0069,-0.2327,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027447227306427683,-0.027443781206809008,0.9996233485033614,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06742469023781232,-0.06737361540993801,0.9977278165645146,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200069876261055,0.18385468423529766,-0.004709090237812229,0.0200069876261055,-0.18385468423529766,0.004709090237812229,-0.0200069876261055,0.18385468423529766,-0.004709090237812229,0.0200069876261055,-0.18385468423529766,0.004709090237812229,0.4767164998441755,0.23739624903290885,-0.024686022794758296,0.517072598486579,-0.12976421834800647,0.004709090237812207,0.4767164998441755,0.23739624903290885,-0.024686022794758296,0.517072598486579,-0.12976421834800647,0.004709090237812207,0.0,-0.000575066
0.9500000000000007,-0.431,-0.949,0.06,0.011,-0.306,0.077,0.648,-0.7247,0.005,-0.2339,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027103707293417215,-0.027100388968613862,0.9996327170104777,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06682639724255193,-0.0667766698233792,0.9977679471536953,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019205261076988726,0.1839466267558964,-0.00444932040784017,0.019205261076988726,-0.1839466267558964,0.00444932040784017,-0.019205261076988726,0.1839466267558964,-0.00444932040784017,0.019205261076988726,-0.1839466267558964,0.00444932040784017,0.47774892920721135,0.23535183292388018,-0.024299699190170117,0.5165021506007043,-0.13202549743422906,0.004449320407840148,0.47774892920721135,0.23535183292388018,-0.024299699190170117,0.5165021506007043,-0.13202549743422906,0.004449320407840148,0.0,-0.000575066
0.9550000000000007,-0.445,-0.954,0.065,0.002,-0.3,0.079,0.648,-0.7249,0.0057,-0.2335,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027284057519338458,-0.027280672513251253,0.9996278131921024,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06709839034858205,-0.06704805335299928,0.997749747452523,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019493382884629158,0.18391411597292162,-0.004539379870859037,0.019493382884629158,-0.18391411597292162,0.004539379870859037,-0.019493382884629158,0.18391411597292162,-0.004539379870859037,0.019493382884629158,-0.18391411597292162,0.004539379870859037,0.4773789335526462,0.23608742056590581,-0.02443529518289451,0.5167082637075707,-0.13121343013081962,0.0045393798708590165,0.4773789335526462,0.23608742056590581,-0.02443529518289451,0.5167082637075707,-0.13121343013081962,0.0045393798708590165,0.0,-0.000575066
0.9600000000000007,-0.487,-0.966,0.105,-0.031,-0.24,0.107,0.6479,-0.7255,0.0087,-0.2318,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.028210095156145747,-0.02820635366155157,0.9996021216529702,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06841211448480328,-0.06835876304295957,0.9976608038382767,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020714119680797387,0.18377162403658692,-0.004890341992635218,0.020714119680797387,-0.18377162403658692,0.004890341992635218,-0.020714119680797387,0.18377162403658692,-0.004890341992635218,0.020714119680797387,-0.18377162403658692,0.004890341992635218,0.4757976148892579,0.2392021811372842,-0.024978915205809533,0.5175678085083889,-0.1277679464929234,0.004890341992635198,0.4757976148892579,0.2392021811372842,-0.024978915205809533,0.5175678085083889,-0.1277679464929234,0.004890341992635198,0.0,-0.000575066
0.9650000000000007,-0.423,-0.944,0.057,0.017,-0.313,0.078,0.6481,-0.7245,0.0044,-0.2343,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027046238559190073,-0.02704294129695523,0.9996342727848068,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.066688255822989,-0.06663883610605205,0.9977771622574004,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018951143435578733,0.18397562264161654,-0.004338713647340803,0.018951143435578733,-0.18397562264161654,0.004338713647340803,-0.018951143435578733,0.18397562264161654,-0.004338713647340803,0.018951143435578733,-0.18397562264161654,0.004338713647340803,0.4780739353268728,0.23470648531585964,-0.024149080971188036,0.5163193560376416,-0.13274222442298245,0.004338713647340777,0.4780739353268728,0.23470648531585964,-0.024149080971188036,0.5163193560376416,-0.13274222442298245,0.004338713647340777,0.0,-0.000575066
0.9700000000000008,-0.452,-0.958,0.071,-0.004,-0.292,0.082,0.6479,-0.725,0.0063,-0.2331,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.027389991186498885,-0.02738656660002913,0.9996249176415433,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06728460717423905,-0.06723384998019334,0.997737244677596,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019746125566493626,0.18388499399166158,-0.004625960419072792,0.019746125566493626,-0.18388499399166158,0.004625960419072792,-0.019746125566493626,0.18388499399166158,-0.004625960419072792,0.019746125566493626,-0.18388499399166158,0.004625960419072792,0.4770534630524538,0.23673131228185956,-0.024561742099646806,0.5168880414941699,-0.13050039482899012,0.004625960419072765,0.4770534630524538,0.23673131228185956,-0.024561742099646806,0.5168880414941699,-0.13050039482899012,0.004625960419072765,0.0,-0.000575066
0.9750000000000008,-0.49,-0.965,0.113,-0.037,-0.229,0.115,0.6479,-0.7255,0.0093,-0.2315,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.028511693382920707,-0.028507830601506134,0.9995935692042021,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.06878820649593619,-0.06873397045774883,0.9976350240970459,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020948563518231735,0.18374407649342558,-0.0049266662258343865,0.020948563518231735,-0.18374407649342558,0.0049266662258343865,-0.020948563518231735,0.18374407649342558,-0.0049266662258343865,0.020948563518231735,-0.18374407649342558,0.0049266662258343865,0.47549108434762016,0.23980327156629905,-0.025052338254625068,0.5177303633377596,-0.1271062501927055,0.004926666225834373,0.47549108434762016,0.23980327156629905,-0.025052338254625068,0.5177303633377596,-0.1271062501927055,0.004926666225834373,0.0,-0.000575066
0.9800000000000008,-0.454,-0.944,0.123,-0.055,-0.128,0.121,0.648,-0.7256,0.0114,-0.2311,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0304899751205912,-0.030485251230628337,0.9995352167169527,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.07098014460988898,-0.07092055782050447,0.9974819669941049,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021622382819325776,0.1836624341472027,-0.005057948629527109,0.021622382819325776,-0.1836624341472027,0.005057948629527109,-0.021622382819325776,0.1836624341472027,-0.005057948629527109,0.021622382819325776,-0.1836624341472027,0.005057948629527109,0.4746059021702662,0.24152568549483827,-0.025289936168288306,0.5181929654344953,-0.12520170817470877,0.0050579486295270915,0.4746059021702662,0.24152568549483827,-0.025289936168288306,0.5181929654344953,-0.12520170817470877,0.0050579486295270915,0.0,-0.000575066
0.9850000000000008,-0.467,-0.949,0.124,-0.056,-0.159,0.119,0.648,-0.7256,0.0109,-0.2311,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.029864768465202137,-0.029860329243464146,0.999554080946835,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.07031192264735588,-0.07025400267878809,0.9975291349667983,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021486492966978854,0.1836792915220037,-0.005024787155166515,0.021486492966978854,-0.1836792915220037,0.005024787155166515,-0.021486492966978854,0.1836792915220037,-0.005024787155166515,0.021486492966978854,-0.1836792915220037,0.005024787155166515,0.47478487453590834,0.24117938951913714,-0.025235391478990944,0.5181002254694849,-0.12558625674218504,0.005024787155166495,0.47478487453590834,0.24117938951913714,-0.025235391478990944,0.5181002254694849,-0.12558625674218504,0.005024787155166495,0.0,-0.000575066
0.9900000000000008,-0.441,-0.935,0.119,-0.046,-0.09,0.117,0.648,-0.7255,0.0118,-0.2311,-0.158,-1.009,-0.079,0.008,-0.112,0.003,-0.4295,0.4773,0.506,0.5757,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.03103651995599676,-0.031031537460790015,0.9995184058749591,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.07156085090641046,-0.0714997898889412,0.997440614796609,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041928,0.9999998346495523,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021729907731196454,0.1836496739358514,-0.005060471642954409,0.021729907731196454,-0.1836496739358514,0.005060471642954409,-0.021729907731196454,0.1836496739358514,-0.005060471642954409,0.021729907731196454,-0.1836496739358514,0.005060471642954409,0.4744638128936722,0.24180264444082156,-0.025309511963369648,0.5182661757173302,-0.12489820949110574,0.0050604716429543855,0.4744638128936722,0.24180264444082156,-0.025309511963369648,0.5182661757173302,-0.12489820949110574,0.0050604716429543855,0.0,-0.000575066
