System_Time,Timestamp_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Acc_X_1,Acc_Y_1,Acc_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Quat_W_1,Quat_X_1,Quat_Y_1,Quat_Z_1,Linear_Acc_X_1,Linear_Acc_Y_1,Linear_Acc_Z_1,Timestamp_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Acc_X_2,Acc_Y_2,Acc_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Quat_W_2,Quat_X_2,Quat_Y_2,Quat_Z_2,Linear_Acc_X_2,Linear_Acc_Y_2,Linear_Acc_Z_2,Timestamp_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3,Acc_X_3,Acc_Y_3,Acc_Z_3,Mag_X_3,Mag_Y_3,Mag_Z_3,Quat_W_3,Quat_X_3,Quat_Y_3,Quat_Z_3,Linear_Acc_X_3,Linear_Acc_Y_3,Linear_Acc_Z_3,kd_joint1,kd_joint2,kp_joint1,kp_joint2,p_des_joint1,p_des_joint2,ret0_joint1,ret0_joint2,ret1_joint1,ret1_joint2,ret2_joint1,ret2_joint2,t_ff_joint1,t_ff_joint2,v_des_joint1,v_des_joint2
2025-11-06 18:37:23.997,309.065,0.041,-0.021,-0.005,-0.362,-0.939,0.201,6.28,-8.38,-48.61,0.5995,-0.7609,-0.0226,-0.2468,-0.004,0.012,-0.015,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.095,0.042,-0.033,0.0,-0.365,-0.939,0.187,5.93,-6.84,-48.26,0.599,-0.7614000000000001,-0.0226,-0.2464,0.0,0.012,0.0,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.075,0.039,-0.02,-0.002,-0.362,-0.941,0.196,6.19,-6.69,-47.99,0.5993,-0.7611,-0.0226,-0.2467,-0.003,0.014,-0.01,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.08,0.039,-0.025,-0.001,-0.363,-0.94,0.193,6.19,-6.69,-47.99,0.5993,-0.7612,-0.0226,-0.2466,-0.003,0.013,-0.007,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.085,0.042,-0.027,0.0,-0.363,-0.942,0.192,6.95,-6.8100000000000005,-48.11,0.5992000000000001,-0.7613000000000001,-0.0226,-0.2466,-0.003,0.015,-0.005,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.09,0.042,-0.029,0.001,-0.365,-0.941,0.189,6.95,-6.8100000000000005,-48.11,0.5991000000000001,-0.7613000000000001,-0.0226,-0.2465,0.0,0.014,-0.002,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.07,0.04,-0.016,-0.002,-0.363,-0.941,0.199,6.19,-6.69,-47.99,0.5994,-0.761,-0.0226,-0.2467,-0.002,0.014,-0.013,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.1,0.044,-0.044,0.001,-0.367,-0.936,0.187,5.93,-6.84,-48.26,0.599,-0.7615000000000001,-0.0225,-0.2463,0.0,0.008,0.0,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.105,0.047,-0.043,0.0,-0.369,-0.934,0.189,5.93,-6.84,-48.26,0.5989,-0.7616,-0.0225,-0.2463,0.003,0.006,-0.001,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:23.997,309.11,0.051,-0.042,0.0,-0.37,-0.932,0.187,7.13,-6.78,-47.73,0.5988,-0.7617,-0.0225,-0.2462,0.003,0.005,0.0,295.3,-0.004,0.002,-0.006,-0.121,-0.956,-0.232,25.72,-20.05,-77.60000000000001,-0.7854,0.6147,-0.0693,0.0172,-0.001,-0.007,-0.003,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.3072,0.4323,0.5705,0.627,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0001916885375976,0.0073261260986328,-0.0219783782958984,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
