System_Time,Timestamp_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Acc_X_1,Acc_Y_1,Acc_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Quat_W_1,Quat_X_1,Quat_Y_1,Quat_Z_1,Linear_Acc_X_1,Linear_Acc_Y_1,Linear_Acc_Z_1,Timestamp_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Acc_X_2,Acc_Y_2,Acc_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Quat_W_2,Quat_X_2,Quat_Y_2,Quat_Z_2,Linear_Acc_X_2,Linear_Acc_Y_2,Linear_Acc_Z_2,Timestamp_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3,Acc_X_3,Acc_Y_3,Acc_Z_3,Mag_X_3,Mag_Y_3,Mag_Z_3,Quat_W_3,Quat_X_3,Quat_Y_3,Quat_Z_3,Linear_Acc_X_3,Linear_Acc_Y_3,Linear_Acc_Z_3,kd_joint1,kd_joint2,kp_joint1,kp_joint2,p_des_joint1,p_des_joint2,ret0_joint1,ret0_joint2,ret1_joint1,ret1_joint2,ret2_joint1,ret2_joint2,t_ff_joint1,t_ff_joint2,v_des_joint1,v_des_joint2
37:06.6,299.805,-0.186,0.098,0.073,-0.28,-0.99,0.078,9.09,-4.85,-51.38,0.6448,-0.7223,-0.0568,-0.2432,-0.015,0.025,0,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.81,-0.196,0.104,0.071,-0.279,-0.99,0.078,9.47,-5.87,-51.09,0.6451,-0.722,-0.0567,-0.2435,-0.015,0.025,-0.001,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.815,-0.205,0.102,0.066,-0.281,-0.989,0.08,9.47,-5.87,-51.09,0.6454,-0.7216,-0.0566,-0.2438,-0.014,0.024,-0.003,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.82,-0.213,0.099,0.062,-0.283,-0.986,0.078,9.06,-4.67,-51.56,0.6457,-0.7212,-0.0565,-0.2441,-0.013,0.021,-0.003,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.825,-0.219,0.096,0.057,-0.281,-0.985,0.076,9.06,-4.67,-51.56,0.6461,-0.7208,-0.0564,-0.2444,-0.014,0.021,-0.003,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.83,-0.224,0.095,0.052,-0.283,-0.984,0.074,9.06,-4.67,-51.56,0.6465,-0.7203,-0.0563,-0.2447,-0.013,0.019,-0.001,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.79,-0.142,0.096,0.078,-0.277,-0.986,0.074,9.52,-4.53,-51.03,0.644,-0.7233,-0.057,-0.2422,-0.017,0.021,0.007,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.725,-0.151,0.132,0.071,-0.291,-0.973,0.095,9.44,-4.23,-51.91,0.6413,-0.7271,-0.0575,-0.2378,0.002,0.008,-0.003,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.75,-0.144,0.123,0.068,-0.285,-0.975,0.07,9.67,-4.88,-51.27,0.6424,-0.7256,-0.0574,-0.2396,-0.005,0.009,0.017,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.88,-0.155,0.151,0.053,-0.271,-0.977,0.031,9,-4.15,-52.03,0.6496,-0.7164,-0.0561,-0.2479,-0.027,0.012,0.029,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.97,-0.075,0.436,0.183,-0.236,-0.999,0.06,8.88,-4.26,-51.56,0.6506,-0.7102,-0.0604,-0.2619,-0.074,0.038,-0.015,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.865,-0.188,0.125,0.05,-0.277,-0.981,0.035,9.41,-4.76,-51.88,0.6489,-0.7175,-0.0561,-0.2469,-0.021,0.016,0.028,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.87,-0.177,0.132,0.051,-0.275,-0.98,0.032,9,-4.15,-52.03,0.6491,-0.7171,-0.0561,-0.2472,-0.022,0.015,0.031,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.875,-0.166,0.14,0.051,-0.273,-0.98,0.029,9,-4.15,-52.03,0.6494,-0.7167,-0.0561,-0.2476,-0.025,0.015,0.032,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,300.065,0.017,0.438,0.23,-0.314,-0.955,0.083,8.88,-4.73,-50.95,0.6482,-0.7034,-0.066,-0.2836,-0.016,0,-0.057,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.89,-0.141,0.165,0.059,-0.279,-0.972,0.033,8.79,-4.2,-52.14,0.6501,-0.7157,-0.0563,-0.2488,-0.02,0.007,0.025,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.895,-0.132,0.192,0.062,-0.284,-0.967,0.034,9.79,-4.26,-51.85,0.6503,-0.7153,-0.0564,-0.2492,-0.015,0.002,0.023,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.9,-0.125,0.209,0.066,-0.29,-0.967,0.034,9.79,-4.26,-51.85,0.6504,-0.715,-0.0565,-0.2497,-0.01,0.003,0.022,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.905,-0.114,0.225,0.069,-0.292,-0.969,0.035,9.79,-4.26,-51.85,0.6505,-0.7147,-0.0567,-0.2503,-0.008,0.004,0.021,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.885,-0.147,0.164,0.056,-0.273,-0.974,0.031,8.79,-4.2,-52.14,0.6499,-0.716,-0.0562,-0.2484,-0.025,0.009,0.028,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.915,-0.092,0.27,0.083,-0.297,-0.973,0.041,8.79,-4.23,-52.38,0.6507,-0.7141,-0.0571,-0.2515,-0.004,0.009,0.012,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.91,-0.105,0.246,0.076,-0.296,-0.972,0.038,8.79,-4.23,-52.38,0.6507,-0.7144,-0.0569,-0.2509,-0.005,0.007,0.017,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.945,-0.073,0.405,0.152,-0.275,-1.008,0.05,8.94,-4.2,-51.88,0.6508,-0.712,-0.0589,-0.2567,-0.029,0.045,0,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.94,-0.075,0.391,0.144,-0.28,-1.004,0.047,8.94,-4.2,-52.09,0.6508,-0.7124,-0.0586,-0.2557,-0.024,0.04,0.002,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.855,-0.199,0.12,0.045,-0.282,-0.979,0.049,9.12,-4.38,-51.06,0.6482,-0.7182,-0.0561,-0.2462,-0.015,0.014,0.017,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.955,-0.078,0.416,0.171,-0.258,-1.007,0.056,8.68,-4.03,-51.88,0.6507,-0.7113,-0.0595,-0.2587,-0.048,0.045,-0.008,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.93,-0.079,0.361,0.119,-0.289,-0.992,0.045,8.97,-4.2,-52.47,0.6508,-0.7131,-0.0579,-0.2538,-0.014,0.028,0.006,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.925,-0.083,0.335,0.107,-0.293,-0.985,0.044,8.97,-4.2,-52.47,0.6508,-0.7134,-0.0576,-0.253,-0.009,0.02,0.008,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.92,-0.084,0.307,0.096,-0.295,-0.98,0.043,8.97,-4.2,-52.47,0.6508,-0.7137,-0.0574,-0.2522,-0.006,0.015,0.01,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.935,-0.076,0.375,0.131,-0.285,-0.998,0.045,8.94,-4.2,-52.09,0.6508,-0.7127,-0.0583,-0.2547,-0.019,0.034,0.005,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.86,-0.196,0.117,0.047,-0.28,-0.979,0.041,9.41,-4.76,-51.88,0.6485,-0.7178,-0.0561,-0.2465,-0.018,0.014,0.023,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.85,-0.208,0.115,0.044,-0.283,-0.978,0.053,9.12,-4.38,-51.06,0.6479,-0.7186,-0.0561,-0.2459,-0.014,0.014,0.013,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.95,-0.079,0.412,0.164,-0.265,-1.009,0.054,8.68,-4.03,-51.88,0.6507,-0.7117,-0.0592,-0.2577,-0.041,0.046,-0.005,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.96,-0.08,0.423,0.176,-0.253,-1.004,0.058,8.88,-4.26,-51.56,0.6507,-0.7109,-0.0598,-0.2597,-0.055,0.043,-0.011,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.975,-0.074,0.443,0.186,-0.227,-0.998,0.06,8.88,-4.26,-52,0.6505,-0.7098,-0.0607,-0.263,-0.083,0.037,-0.016,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.98,-0.08,0.456,0.192,-0.222,-0.997,0.061,8.88,-4.26,-52,0.6504,-0.7094,-0.061,-0.2641,-0.089,0.036,-0.018,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.985,-0.086,0.458,0.194,-0.215,-0.994,0.062,9.52,-4.56,-51.88,0.6504,-0.709,-0.0613,-0.2652,-0.097,0.034,-0.02,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.99,-0.094,0.467,0.196,-0.211,-0.994,0.059,9.52,-4.56,-51.88,0.6504,-0.7086,-0.0617,-0.2663,-0.101,0.035,-0.019,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,299.995,-0.1,0.471,0.201,-0.207,-0.991,0.059,9.52,-4.56,-51.88,0.6503,-0.7082,-0.062,-0.2675,-0.107,0.031,-0.019,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,300,-0.106,0.478,0.206,-0.205,-0.986,0.057,8.3,-4.35,-51.91,0.6503,-0.7077,-0.0623,-0.2686,-0.11,0.027,-0.018,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,300.005,-0.11,0.474,0.206,-0.202,-0.982,0.054,8.3,-4.35,-51.91,0.6503,-0.7073,-0.0626,-0.2698,-0.114,0.023,-0.017,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,300.01,-0.105,0.47,0.212,-0.203,-0.977,0.052,8.53,-4.85,-52.03,0.6503,-0.7068,-0.0629,-0.271,-0.115,0.019,-0.017,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
37:06.6,300.015,-0.097,0.466,0.217,-0.207,-0.974,0.054,8.53,-4.85,-52.03,0.6502,-0.7064,-0.0632,-0.2721,-0.111,0.016,-0.019,286.86,0.057,-0.14,-0.007,-0.242,-0.956,-0.159,23.23,-21.83,-76.38,-0.7117,0.5388,-0.3578,-0.2737,0.036,-0.008,-0.004,288.27,0.125,0.247,0.092,-0.064,-0.991,0.064,62.17,-11.16,-72.55,-0.4109,0.4531,0.5501,0.5683,0.001,-0.006,-0.049,0,0,0,0,0,0,0.000191689,0.000575066,0.03663063,-0.153846741,-0.003663063,-0.003663063,0,0,0,0
