System_Time,Timestamp_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Acc_X_1,Acc_Y_1,Acc_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Quat_W_1,Quat_X_1,Quat_Y_1,Quat_Z_1,Linear_Acc_X_1,Linear_Acc_Y_1,Linear_Acc_Z_1,Timestamp_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Acc_X_2,Acc_Y_2,Acc_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Quat_W_2,Quat_X_2,Quat_Y_2,Quat_Z_2,Linear_Acc_X_2,Linear_Acc_Y_2,Linear_Acc_Z_2,Timestamp_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3,Acc_X_3,Acc_Y_3,Acc_Z_3,Mag_X_3,Mag_Y_3,Mag_Z_3,Quat_W_3,Quat_X_3,Quat_Y_3,Quat_Z_3,Linear_Acc_X_3,Linear_Acc_Y_3,Linear_Acc_Z_3,kd_joint1,kd_joint2,kp_joint1,kp_joint2,p_des_joint1,p_des_joint2,ret0_joint1,ret0_joint2,ret1_joint1,ret1_joint2,ret2_joint1,ret2_joint2,t_ff_joint1,t_ff_joint2,v_des_joint1,v_des_joint2
32:56.2,55.16,-0.001,0.015,0.035,-0.295,-0.984,-0.016,11.07,-5.17,-52.26,0.6912,-0.6842,-0.0283,-0.2306,0.001,0.018,-0.017,43.975,0,0.009,-0.004,-0.126,-0.968,-0.136,27.82,-22.33,-75.97,0.7398,-0.6525,-0.0456,-0.1571,-0.004,-0.012,-0.008,44.945,-0.041,0.003,0.014,-0.04,-0.985,0.049,69.45,-14,-69.48,0.6835,-0.718,0.1067,0.0759,0.003,-0.012,0.004,0,0,0,0,0,0,-0.006902695,-0.000575066,-0.058608055,-0.073260307,0,-0.014652252,0,0,0,0
32:56.2,55.2,-0.005,0.019,0.028,-0.294,-0.964,-0.013,11.28,-5.02,-52.11,0.6909,-0.6843,-0.028,-0.2312,0,-0.001,-0.02,43.975,0,0.009,-0.004,-0.126,-0.968,-0.136,27.82,-22.33,-75.97,0.7398,-0.6525,-0.0456,-0.1571,-0.004,-0.012,-0.008,44.945,-0.041,0.003,0.014,-0.04,-0.985,0.049,69.45,-14,-69.48,0.6835,-0.718,0.1067,0.0759,0.003,-0.012,0.004,0,0,0,0,0,0,-0.006902695,-0.000575066,-0.058608055,-0.073260307,0,-0.014652252,0,0,0,0
32:56.2,55.205,-0.007,0.016,0.026,-0.294,-0.959,-0.012,11.28,-5.02,-52.11,0.6909,-0.6843,-0.028,-0.2313,0,-0.006,-0.021,43.975,0,0.009,-0.004,-0.126,-0.968,-0.136,27.82,-22.33,-75.97,0.7398,-0.6525,-0.0456,-0.1571,-0.004,-0.012,-0.008,44.945,-0.041,0.003,0.014,-0.04,-0.985,0.049,69.45,-14,-69.48,0.6835,-0.718,0.1067,0.0759,0.003,-0.012,0.004,0,0,0,0,0,0,-0.006902695,-0.000575066,-0.058608055,-0.073260307,0,-0.014652252,0,0,0,0
32:56.3,55.235,-0.004,0.013,0.015,-0.293,-0.953,-0.013,11.95,-6.16,-51.94,0.6908,-0.6843,-0.0279,-0.2315,-0.001,-0.012,-0.02,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.24,-0.001,0.017,0.015,-0.293,-0.959,-0.013,11.83,-4.85,-52.09,0.6908,-0.6843,-0.0279,-0.2316,-0.002,-0.006,-0.02,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.245,0.001,0.018,0.013,-0.293,-0.962,-0.014,11.83,-4.85,-52.09,0.6907,-0.6843,-0.0279,-0.2316,-0.002,-0.003,-0.019,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.265,-0.008,0.003,0.008,-0.292,-0.98,-0.015,11.69,-6.05,-52.9,0.6906,-0.6844,-0.0279,-0.2317,-0.002,0.014,-0.017,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.27,-0.011,-0.003,0.009,-0.292,-0.982,-0.015,11.69,-6.05,-52.9,0.6907,-0.6844,-0.0278,-0.2317,-0.003,0.016,-0.017,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.25,-0.001,0.02,0.012,-0.293,-0.967,-0.014,11.66,-4.79,-52.23,0.6907,-0.6844,-0.0279,-0.2316,-0.002,0.001,-0.019,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.255,-0.004,0.019,0.012,-0.293,-0.971,-0.014,11.66,-4.79,-52.23,0.6907,-0.6844,-0.0279,-0.2316,-0.002,0.005,-0.019,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.26,-0.004,0.011,0.01,-0.293,-0.977,-0.014,11.66,-4.79,-52.23,0.6906,-0.6844,-0.0279,-0.2317,-0.002,0.012,-0.019,44.165,-0.03,-0.023,-0.007,-0.124,-0.971,-0.149,28.06,-22.94,-74.97,0.743,-0.6494,-0.0473,-0.154,0.001,-0.008,-0.003,44.985,-0.01,0.014,0.011,-0.047,-0.989,0.069,69.36,-13.68,-69.89,0.6809,-0.7203,0.1081,0.0749,0.008,-0.007,-0.008,0,0,0,0,0,0,-0.007094383,-0.000191689,-0.007326126,0.007326126,0.010989189,0.010989189,0,0,0,0
32:56.3,55.275,-0.01,-0.01,0.01,-0.289,-0.983,-0.017,11.8,-5.64,-52.49,0.6907,-0.6844,-0.0278,-0.2317,-0.005,0.017,-0.016,44.205,-0.011,-0.013,-0.004,-0.13,-0.966,-0.15,27.59,-22.68,-74.97,0.7424,-0.6501,-0.0448,-0.1553,0.002,-0.013,0,45.025,-0.015,-0.004,0.006,-0.049,-0.994,0.051,69.1,-13.47,-69.92,0.6825,-0.7189,0.1098,0.072,0.003,-0.002,0.006,0,0,0,0,0,0,-0.007862091,-0.000575066,-0.227106094,-0.109889984,-0.010989189,-0.018315315,0,0,0,0
32:56.3,55.28,-0.011,-0.011,0.01,-0.288,-0.985,-0.017,11.8,-5.64,-52.49,0.6907,-0.6844,-0.0278,-0.2317,-0.007,0.02,-0.015,44.31,-0.015,-0.003,0,-0.128,-0.966,-0.152,27.94,-22.5,-75.5,0.7439,-0.6482,-0.0429,-0.1566,-0.003,-0.011,-0.004,45.05,-0.028,-0.004,0.007,-0.043,-0.997,0.053,69.3,-13.5,-69.95,0.6835,-0.718,0.1097,0.0718,-0.003,0,0.001,0,0,0,0,0,0,-0.009778976,-0.000319481,-0.007326126,0.012209574,-0.020757357,0.010989189,0,0,0,0
32:56.3,55.3,0,-0.046,0.005,-0.286,-0.983,-0.022,11.34,-4.96,-52.41,0.6907,-0.6844,-0.0275,-0.2314,-0.009,0.017,-0.01,44.31,-0.015,-0.003,0,-0.128,-0.966,-0.152,27.94,-22.5,-75.5,0.7439,-0.6482,-0.0429,-0.1566,-0.003,-0.011,-0.004,45.05,-0.028,-0.004,0.007,-0.043,-0.997,0.053,69.3,-13.5,-69.95,0.6835,-0.718,0.1097,0.0718,-0.003,0,0.001,0,0,0,0,0,0,-0.009778976,-0.000319481,-0.007326126,0.012209574,-0.020757357,0.010989189,0,0,0,0
32:56.3,55.285,-0.012,-0.021,0.008,-0.287,-0.986,-0.02,11.8,-5.64,-52.49,0.6907,-0.6844,-0.0277,-0.2316,-0.008,0.02,-0.012,44.31,-0.015,-0.003,0,-0.128,-0.966,-0.152,27.94,-22.5,-75.5,0.7439,-0.6482,-0.0429,-0.1566,-0.003,-0.011,-0.004,45.05,-0.028,-0.004,0.007,-0.043,-0.997,0.053,69.3,-13.5,-69.95,0.6835,-0.718,0.1097,0.0718,-0.003,0,0.001,0,0,0,0,0,0,-0.009778976,-0.000319481,-0.007326126,0.012209574,-0.020757357,0.010989189,0,0,0,0
32:56.3,55.295,-0.001,-0.038,0.007,-0.285,-0.985,-0.023,11.16,-4.99,-53.05,0.6907,-0.6844,-0.0276,-0.2315,-0.009,0.019,-0.009,44.31,-0.015,-0.003,0,-0.128,-0.966,-0.152,27.94,-22.5,-75.5,0.7439,-0.6482,-0.0429,-0.1566,-0.003,-0.011,-0.004,45.05,-0.028,-0.004,0.007,-0.043,-0.997,0.053,69.3,-13.5,-69.95,0.6835,-0.718,0.1097,0.0718,-0.003,0,0.001,0,0,0,0,0,0,-0.009778976,-0.000319481,-0.007326126,0.012209574,-0.020757357,0.010989189,0,0,0,0
32:56.3,55.29,-0.005,-0.031,0.007,-0.287,-0.985,-0.022,11.16,-4.99,-53.05,0.6907,-0.6844,-0.0276,-0.2316,-0.008,0.019,-0.011,44.31,-0.015,-0.003,0,-0.128,-0.966,-0.152,27.94,-22.5,-75.5,0.7439,-0.6482,-0.0429,-0.1566,-0.003,-0.011,-0.004,45.05,-0.028,-0.004,0.007,-0.043,-0.997,0.053,69.3,-13.5,-69.95,0.6835,-0.718,0.1097,0.0718,-0.003,0,0.001,0,0,0,0,0,0,-0.009778976,-0.000319481,-0.007326126,0.012209574,-0.020757357,0.010989189,0,0,0,0
32:56.3,55.305,0.001,-0.042,0.007,-0.285,-0.981,-0.021,11.34,-4.96,-52.41,0.6907,-0.6845,-0.0274,-0.2314,-0.01,0.015,-0.011,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.31,0.002,-0.039,0.008,-0.285,-0.979,-0.022,11.34,-4.96,-52.41,0.6907,-0.6845,-0.0273,-0.2313,-0.01,0.013,-0.01,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.315,0.001,-0.039,0.007,-0.287,-0.974,-0.02,10.99,-4.76,-52.44,0.6907,-0.6845,-0.0272,-0.2312,-0.008,0.008,-0.012,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.32,-0.006,-0.036,0.006,-0.288,-0.969,-0.018,10.99,-4.76,-52.44,0.6907,-0.6846,-0.0272,-0.2311,-0.007,0.003,-0.014,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.325,-0.011,-0.035,0.005,-0.29,-0.965,-0.016,11.28,-4.67,-52.38,0.6907,-0.6846,-0.0271,-0.231,-0.005,0,-0.016,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.33,-0.014,-0.037,0.004,-0.293,-0.962,-0.015,11.28,-4.67,-52.38,0.6907,-0.6847,-0.027,-0.2309,-0.002,-0.002,-0.017,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.335,-0.015,-0.038,0.001,-0.295,-0.958,-0.015,11.28,-4.67,-52.38,0.6907,-0.6847,-0.0269,-0.2309,-0.001,-0.007,-0.018,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.34,-0.015,-0.038,0.001,-0.297,-0.956,-0.015,11.72,-4.99,-52.2,0.6907,-0.6847,-0.0269,-0.2308,0,-0.009,-0.018,44.315,-0.014,-0.002,0,-0.128,-0.967,-0.149,27.94,-22.5,-75.5,0.7438,-0.6483,-0.043,-0.1565,-0.003,-0.011,-0.006,45.055,-0.027,-0.001,0.01,-0.042,-0.998,0.053,68.66,-13.73,-69.01,0.6836,-0.7179,0.1095,0.072,-0.004,0.001,0.001,0,0,0,0,0,0,-0.010162354,-0.000575066,0,-0.029304504,-0.007326126,-0.003663063,0,0,0,0
32:56.3,55.36,-0.008,-0.047,-0.002,-0.306,-0.953,-0.018,11.19,-4.99,-52.67,0.6907,-0.6847,-0.0265,-0.2305,0.01,-0.012,-0.015,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
32:56.3,55.35,-0.008,-0.038,0.001,-0.302,-0.953,-0.015,11.19,-4.99,-52.67,0.6907,-0.6847,-0.0267,-0.2307,0.006,-0.011,-0.017,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
32:56.3,55.355,-0.008,-0.046,0,-0.306,-0.953,-0.016,11.19,-4.99,-52.67,0.6907,-0.6847,-0.0266,-0.2306,0.009,-0.012,-0.016,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
32:56.3,55.345,-0.01,-0.036,0.001,-0.3,-0.954,-0.015,11.72,-4.99,-52.2,0.6907,-0.6847,-0.0268,-0.2307,0.004,-0.011,-0.018,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
32:56.3,55.38,0.002,-0.061,0.001,-0.303,-0.965,-0.022,11.69,-5.26,-53.02,0.6907,-0.6849,-0.0261,-0.2302,0.007,0,-0.01,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
32:56.3,55.37,-0.008,-0.055,0,-0.305,-0.958,-0.019,11.6,-5.08,-53.25,0.6908,-0.6848,-0.0263,-0.2303,0.009,-0.007,-0.013,44.325,-0.005,0.003,0.003,-0.131,-0.969,-0.15,27.85,-22.8,-75.62,0.7436,-0.6485,-0.043,-0.1564,0,-0.009,-0.004,45.07,-0.027,0.01,0.013,-0.042,-0.998,0.052,69.16,-13.62,-70,0.6837,-0.7178,0.1092,0.0722,-0.002,0,0.002,0,0,0,0,0,0,-0.009970665,-0.000287533,0.029304504,0.043955803,0.001831532,-0.003663063,0,0,0,0
