System_Time,Timestamp_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Acc_X_1,Acc_Y_1,Acc_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Quat_W_1,Quat_X_1,Quat_Y_1,Quat_Z_1,Linear_Acc_X_1,Linear_Acc_Y_1,Linear_Acc_Z_1,Timestamp_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Acc_X_2,Acc_Y_2,Acc_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Quat_W_2,Quat_X_2,Quat_Y_2,Quat_Z_2,Linear_Acc_X_2,Linear_Acc_Y_2,Linear_Acc_Z_2,Timestamp_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3,Acc_X_3,Acc_Y_3,Acc_Z_3,Mag_X_3,Mag_Y_3,Mag_Z_3,Quat_W_3,Quat_X_3,Quat_Y_3,Quat_Z_3,Linear_Acc_X_3,Linear_Acc_Y_3,Linear_Acc_Z_3,kd_joint1,kd_joint2,kp_joint1,kp_joint2,p_des_joint1,p_des_joint2,ret0_joint1,ret0_joint2,ret1_joint1,ret1_joint2,ret2_joint1,ret2_joint2,t_ff_joint1,t_ff_joint2,v_des_joint1,v_des_joint2
2025-11-06 18:37:40.231,323.95,-0.025,0.01,0.0,-0.348,-0.936,0.167,7.390000000000001,-6.46,-47.5,0.6053000000000001,-0.7508,-0.0484,-0.2596,0.0,-0.002,-0.008,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.955,-0.022,0.007,-0.002,-0.349,-0.936,0.165,7.390000000000001,-6.46,-47.5,0.6053000000000001,-0.7508,-0.0484,-0.2596,0.0,-0.001,-0.006,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.96,-0.021,0.0,0.0,-0.345,-0.937,0.165,7.62,-6.25,-47.29,0.6053000000000001,-0.7508,-0.0484,-0.2595,-0.003,0.0,-0.005,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.965,-0.02,-0.002,0.0,-0.344,-0.938,0.163,7.62,-6.25,-47.29,0.6053000000000001,-0.7508,-0.0484,-0.2595,-0.004,0.0,-0.004,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.97,-0.023,-0.001,-0.001,-0.345,-0.938,0.161,7.68,-6.4,-47.44,0.6054,-0.7508,-0.0484,-0.2594,-0.003,0.0,-0.001,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.98,-0.028,0.002,-0.001,-0.341,-0.939,0.156,7.68,-6.4,-47.44,0.6055,-0.7507,-0.0484,-0.2594,-0.006,0.0,0.001,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.985,-0.03,0.003,0.0,-0.342,-0.94,0.155,7.77,-7.01,-47.17,0.6056,-0.7506,-0.0484,-0.2594,-0.006,0.001,0.002,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.99,-0.029,0.005,-0.002,-0.342,-0.943,0.155,7.77,-7.01,-47.17,0.6057,-0.7506,-0.0484,-0.2594,-0.006,0.004,0.002,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,324.045,-0.032,0.013,-0.001,-0.352,-0.951,0.168,7.92,-6.43,-47.17,0.6063000000000001,-0.75,-0.0484,-0.2596,0.003,0.012,-0.011,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:37:40.232,323.975,-0.025,0.001,-0.002,-0.343,-0.939,0.159,7.68,-6.4,-47.44,0.6054,-0.7508,-0.0484,-0.2594,-0.005,0.0,0.0,310.165,-0.003,-0.003,0.0,-0.17,-0.956,-0.207,24.55,-22.68,-74.39,-0.5914,0.5459,0.3155,0.5025000000000001,0.002,-0.007,0.002,312.26,-0.017,-0.013,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.28,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001916885375976,0.0005750656127929,-0.0659332275390625,-0.1538467407226562,-0.0036630630493164,-0.0036630630493164,0.0,0.0,0.0,0.0
