System_Time,Timestamp_1,Gyro_X_1,Gyro_Y_1,Gyro_Z_1,Acc_X_1,Acc_Y_1,Acc_Z_1,Mag_X_1,Mag_Y_1,Mag_Z_1,Quat_W_1,Quat_X_1,Quat_Y_1,Quat_Z_1,Linear_Acc_X_1,Linear_Acc_Y_1,Linear_Acc_Z_1,Timestamp_2,Gyro_X_2,Gyro_Y_2,Gyro_Z_2,Acc_X_2,Acc_Y_2,Acc_Z_2,Mag_X_2,Mag_Y_2,Mag_Z_2,Quat_W_2,Quat_X_2,Quat_Y_2,Quat_Z_2,Linear_Acc_X_2,Linear_Acc_Y_2,Linear_Acc_Z_2,Timestamp_3,Gyro_X_3,Gyro_Y_3,Gyro_Z_3,Acc_X_3,Acc_Y_3,Acc_Z_3,Mag_X_3,Mag_Y_3,Mag_Z_3,Quat_W_3,Quat_X_3,Quat_Y_3,Quat_Z_3,Linear_Acc_X_3,Linear_Acc_Y_3,Linear_Acc_Z_3,kd_joint1,kd_joint2,kp_joint1,kp_joint2,p_des_joint1,p_des_joint2,ret0_joint1,ret0_joint2,ret1_joint1,ret1_joint2,ret2_joint1,ret2_joint2,t_ff_joint1,t_ff_joint2,v_des_joint1,v_des_joint2
2025-11-06 18:34:09.363,63.42,0.038,-0.056,-0.003,-0.286,-0.935,0.228,12.8,-6.72,-43.34,0.5959,-0.775,-0.0358,-0.2071,-0.01,-0.004,0.001,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.43,0.048,-0.074,0.003,-0.285,-0.936,0.227,11.54,-7.36,-43.7,0.5957,-0.7752,-0.0357,-0.2068,-0.01,-0.004,0.003,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.435,0.057,-0.085,0.008,-0.285,-0.936,0.226,11.31,-6.57,-43.67,0.5956,-0.7753,-0.0355,-0.2066,-0.01,-0.004,0.005,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.58,0.128,-0.107,0.027,-0.31,-0.945,0.259,12.07,-7.07,-43.64,0.5902000000000001,-0.781,-0.0311,-0.2016,0.014,0.008,-0.011,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.445,0.086,-0.088,0.016,-0.284,-0.939,0.225,11.31,-6.57,-43.67,0.5953,-0.7757000000000001,-0.0353,-0.2063,-0.011,-0.001,0.007,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.45,0.094,-0.092,0.018,-0.284,-0.938,0.225,12.13,-7.68,-44.37,0.5951000000000001,-0.7758,-0.0352,-0.2062,-0.011,-0.001,0.007,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.455,0.099,-0.086,0.018,-0.286,-0.939,0.225,12.13,-7.68,-44.37,0.5949,-0.776,-0.0351,-0.206,-0.009,-0.001,0.008,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.46,0.108,-0.088,0.018,-0.287,-0.937,0.225,12.36,-7.04,-43.81,0.5947,-0.7763,-0.035,-0.2058,-0.008,-0.002,0.009,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.465,0.109,-0.086,0.019,-0.289,-0.937,0.224,12.36,-7.04,-43.81,0.5945,-0.7765000000000001,-0.0349,-0.2057,-0.006,-0.003,0.011,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.364,63.47,0.107,-0.09,0.021,-0.29,-0.938,0.224,12.36,-7.04,-43.81,0.5943,-0.7767000000000001,-0.0348,-0.2055,-0.005,-0.001,0.011,52.15,-0.012,0.01,-0.009,-0.084,-0.968,-0.187,31.21,-22.88,-75.27,0.5880000000000001,-0.5268,-0.3612,-0.4961,-0.006,-0.009,0.003,52.995,-0.026,-0.007,-0.005,-0.092,-0.993,0.036,69.21000000000001,-16.25,-67.78,0.6926,-0.7164,0.0818,0.0127,-0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546493530273437,0.0009584426879882,0.036630630493164,0.0073261260986328,0.0036630630493164,0.0036630630493164,0.0,0.0,0.0,0.0
