System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:37:06.526,125.055,0.334,-0.382,-0.098,-0.316,-0.788,-0.043000000000000003,14.290000000000001,-26.8,-66.38,-0.3411,0.043300000000000005,-0.6851,-0.642,-0.09,-0.121,-0.015
2025-11-06 18:37:06.526,125.06,0.319,-0.335,-0.114,-0.313,-0.784,-0.025,14.290000000000001,-26.8,-66.38,-0.3408,0.0466,-0.6866,-0.6404000000000001,-0.089,-0.127,-0.028
2025-11-06 18:37:06.526,125.065,0.293,-0.262,-0.169,-0.309,-0.787,-0.014,14.030000000000001,-26.3,-65.91,-0.3406,0.050300000000000004,-0.6881,-0.6386000000000001,-0.089,-0.126,-0.034
2025-11-06 18:37:06.526,125.07,0.289,-0.245,-0.20500000000000002,-0.31,-0.793,-0.016,14.030000000000001,-26.3,-65.91,-0.3401,0.0536,-0.6894,-0.6372,-0.085,-0.122,-0.028
2025-11-06 18:37:06.526,125.075,0.305,-0.248,-0.23800000000000002,-0.314,-0.793,-0.017,14.14,-26.650000000000002,-66.0,-0.3395,0.0563,-0.6906,-0.636,-0.078,-0.124,-0.023
2025-11-06 18:37:06.526,125.08,0.323,-0.259,-0.273,-0.324,-0.796,-0.023,14.14,-26.650000000000002,-66.0,-0.3386,0.057800000000000004,-0.6916,-0.6353,-0.065,-0.122,-0.013000000000000001
2025-11-06 18:37:06.526,125.085,0.357,-0.28600000000000003,-0.327,-0.333,-0.794,-0.033,14.14,-26.650000000000002,-66.0,-0.3375,0.058100000000000006,-0.6922,-0.6351,-0.054,-0.125,-0.001
2025-11-06 18:37:06.526,125.09,0.368,-0.307,-0.358,-0.339,-0.794,-0.039,14.0,-26.740000000000002,-66.23,-0.33630000000000004,0.0577,-0.6927,-0.6353,-0.047,-0.125,0.005
2025-11-06 18:37:06.526,125.095,0.373,-0.328,-0.389,-0.343,-0.792,-0.048,14.0,-26.740000000000002,-66.23,-0.33490000000000003,0.0567,-0.6928000000000001,-0.636,-0.042,-0.128,0.014
2025-11-06 18:37:06.526,125.1,0.378,-0.34700000000000003,-0.41400000000000003,-0.343,-0.791,-0.046,14.08,-26.54,-66.23,-0.3335,0.0558,-0.6931,-0.6365000000000001,-0.042,-0.128,0.013000000000000001
2025-11-06 18:37:06.526,125.105,0.365,-0.357,-0.445,-0.338,-0.791,-0.04,14.08,-26.54,-66.23,-0.3321,0.055400000000000005,-0.6935,-0.6368,-0.046,-0.129,0.007
2025-11-06 18:37:06.526,125.11,0.337,-0.358,-0.47500000000000003,-0.341,-0.796,-0.032,14.35,-27.27,-66.09,-0.3307,0.055200000000000006,-0.6941,-0.6369,-0.042,-0.125,0.001
2025-11-06 18:37:06.526,125.115,0.315,-0.352,-0.502,-0.352,-0.802,-0.029,14.35,-27.27,-66.09,-0.3294,0.054400000000000004,-0.6948000000000001,-0.6369,-0.03,-0.12,0.0
2025-11-06 18:37:06.526,125.12,0.297,-0.34400000000000003,-0.527,-0.362,-0.809,-0.032,14.35,-27.27,-66.09,-0.3282,0.0533,-0.6953,-0.6371,-0.02,-0.112,0.004
2025-11-06 18:37:06.526,125.125,0.278,-0.334,-0.55,-0.372,-0.8140000000000001,-0.032,14.26,-27.560000000000002,-64.8,-0.327,0.0517,-0.6958000000000001,-0.6373,-0.01,-0.107,0.005
