System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:32:56.168,47.425,-0.095,-0.033,-0.168,-0.201,-0.99,0.004,13.18,-5.55,-48.93,0.8784000000000001,-0.4539,-0.11,-0.1009,0.28600000000000003,0.164,-0.539
2025-11-06 18:32:56.168,47.43,-0.28600000000000003,1.545,-1.237,-0.192,-0.992,0.07100000000000001,13.18,-5.55,-48.93,0.8786,-0.4526,-0.11470000000000001,-0.1,0.28300000000000003,0.169,-0.606
2025-11-06 18:32:56.168,47.435,-1.175,5.163,-3.887,-0.189,-0.999,0.082,12.450000000000001,-5.9,-52.47,0.8792000000000001,-0.4475,-0.1301,-0.0978,0.305,0.18,-0.618
2025-11-06 18:32:56.168,47.44,-0.687,3.111,-2.361,-0.185,-1.0030000000000001,0.093,12.450000000000001,-5.9,-52.47,0.8795000000000001,-0.4445,-0.1394,-0.0964,0.327,0.19,-0.63
2025-11-06 18:32:56.168,47.445,0.101,-0.267,0.20800000000000002,-0.181,-1.0070000000000001,0.10200000000000001,12.77,-5.8100000000000005,-52.61,0.8794000000000001,-0.445,-0.1386,-0.0964,0.323,0.193,-0.639
2025-11-06 18:32:56.168,47.45,-0.153,-0.023,0.07200000000000001,-0.178,-1.006,0.109,12.77,-5.8100000000000005,-52.61,0.8795000000000001,-0.4449,-0.1384,-0.0964,0.319,0.193,-0.646
2025-11-06 18:32:56.168,47.455,-0.224,0.053,0.026000000000000002,-0.17500000000000002,-1.008,0.111,12.77,-5.8100000000000005,-52.61,0.8796,-0.4445,-0.1384,-0.0965,0.316,0.195,-0.649
2025-11-06 18:32:56.168,47.46,-0.229,0.07,0.007,-0.17400000000000002,-1.012,0.108,12.01,-5.72,-52.49,0.8798,-0.4441,-0.1384,-0.0965,0.315,0.2,-0.646
2025-11-06 18:32:56.168,47.465,-0.227,0.076,-0.008,-0.176,-1.014,0.10300000000000001,12.01,-5.72,-52.49,0.88,-0.44370000000000004,-0.1385,-0.0966,0.317,0.202,-0.641
2025-11-06 18:32:56.168,47.47,-0.217,0.075,-0.02,-0.181,-1.018,0.097,12.07,-5.72,-52.47,0.8802000000000001,-0.4433,-0.1386,-0.0966,0.323,0.20600000000000002,-0.636
2025-11-06 18:32:56.168,47.475,-0.20400000000000001,0.07200000000000001,-0.033,-0.188,-1.018,0.091,12.07,-5.72,-52.47,0.8804000000000001,-0.4429,-0.13870000000000002,-0.0966,0.33,0.20700000000000002,-0.631
2025-11-06 18:32:56.168,47.48,-0.191,0.063,-0.043000000000000003,-0.198,-1.0170000000000001,0.08600000000000001,12.07,-5.72,-52.47,0.8806,-0.4425,-0.1389,-0.0966,0.34,0.20600000000000002,-0.626
2025-11-06 18:32:56.168,47.485,-0.18,0.055,-0.053,-0.212,-1.0150000000000001,0.076,11.66,-5.17,-52.0,0.8807,-0.44210000000000005,-0.139,-0.0966,0.354,0.20500000000000002,-0.617
2025-11-06 18:32:56.168,47.49,-0.165,0.054,-0.055,-0.225,-1.01,0.064,11.66,-5.17,-52.0,0.8809,-0.4418,-0.1391,-0.0966,0.368,0.199,-0.606
2025-11-06 18:32:56.168,47.495,-0.158,0.049,-0.053,-0.23500000000000001,-1.008,0.052000000000000005,12.36,-5.58,-52.47,0.881,-0.4415,-0.13920000000000002,-0.0965,0.378,0.197,-0.594
2025-11-06 18:32:56.168,47.5,-0.151,0.048,-0.049,-0.244,-1.0030000000000001,0.043000000000000003,12.36,-5.58,-52.47,0.8812000000000001,-0.4413,-0.1393,-0.0965,0.388,0.193,-0.586
2025-11-06 18:32:56.168,47.505,-0.146,0.051000000000000004,-0.043000000000000003,-0.254,-0.997,0.037,12.36,-5.58,-52.47,0.8812000000000001,-0.441,-0.1393,-0.0965,0.397,0.186,-0.581
