System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:32:56.177,38.86,-0.062,0.28,-0.17,-0.08700000000000001,-0.961,-0.149,29.37,-23.18,-73.8,0.7614000000000001,-0.6428,-0.0236,-0.0794,0.03,-0.021,-0.023
2025-11-06 18:32:56.177,38.865,-0.753,2.487,-1.619,-0.137,-0.963,-0.163,28.29,-24.400000000000002,-75.27,0.7623000000000001,-0.6412,-0.028200000000000003,-0.08310000000000001,0.079,-0.019,-0.011
2025-11-06 18:32:56.177,38.87,-1.879,5.138,-3.232,-0.136,-0.962,-0.164,28.29,-24.400000000000002,-75.27,0.7647,-0.637,-0.0398,-0.0883,0.089,-0.019,-0.018000000000000002
2025-11-06 18:32:56.177,38.875,0.203,0.011,-0.166,-0.134,-0.962,-0.164,28.29,-24.400000000000002,-75.27,0.7636000000000001,-0.6381,-0.0374,-0.0908,0.084,-0.019,-0.019
2025-11-06 18:32:56.178,38.88,0.17,-0.21,0.004,-0.134,-0.961,-0.162,28.41,-24.26,-74.89,0.7625000000000001,-0.6392,-0.0345,-0.093,0.076,-0.02,-0.018000000000000002
2025-11-06 18:32:56.178,38.885,-0.037,-0.042,-0.013000000000000001,-0.133,-0.963,-0.161,28.41,-24.26,-74.89,0.7619,-0.6398,-0.032100000000000004,-0.0952,0.068,-0.018000000000000002,-0.017
2025-11-06 18:32:56.178,38.89,-0.034,-0.041,-0.011,-0.131,-0.961,-0.161,28.14,-24.72,-75.18,0.7612,-0.6403,-0.030000000000000002,-0.09720000000000001,0.061,-0.019,-0.016
2025-11-06 18:32:56.178,38.895,-0.031,-0.038,-0.009000000000000001,-0.131,-0.962,-0.161,28.14,-24.72,-75.18,0.7607,-0.6408,-0.0281,-0.0989,0.055,-0.019,-0.016
2025-11-06 18:32:56.178,38.9,-0.029,-0.036000000000000004,-0.012,-0.132,-0.962,-0.162,28.0,-23.61,-75.7,0.7601,-0.6413,-0.0263,-0.1005,0.051000000000000004,-0.018000000000000002,-0.014
2025-11-06 18:32:56.178,38.905,-0.025,-0.034,-0.01,-0.131,-0.964,-0.163,28.0,-23.61,-75.7,0.7597,-0.6417,-0.0247,-0.10200000000000001,0.045,-0.016,-0.012
