System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:37:06.519,282.495,0.679,0.178,-0.508,-0.099,-0.989,0.004,62.730000000000004,-12.01,-72.69,-0.4444,0.5113,0.5101,0.5297000000000001,0.009000000000000001,-0.005,0.039
2025-11-06 18:37:06.519,282.5,5.463,1.618,-3.548,-0.108,-0.993,-0.033,62.96,-10.78,-76.03,-0.44110000000000005,0.5092,0.5211,0.5238,0.029,-0.002,0.089
2025-11-06 18:37:06.519,282.505,8.565,3.166,-6.546,-0.106,-0.994,-0.033,62.96,-10.78,-76.03,-0.4358,0.5045000000000001,0.54,0.5135000000000001,0.052000000000000005,0.0,0.11900000000000001
2025-11-06 18:37:06.519,282.51,0.463,-0.026000000000000002,-0.17500000000000002,-0.10300000000000001,-0.995,-0.033,62.96,-10.78,-76.03,-0.4368,0.5036,0.5369,0.5169,0.053,0.0,0.12
2025-11-06 18:37:06.519,282.515,-0.015,-0.124,0.067,-0.10400000000000001,-0.994,-0.03,62.17,-10.46,-76.08,-0.43810000000000004,0.5027,0.533,0.5206000000000001,0.048,-0.001,0.106
2025-11-06 18:37:06.519,282.52,-0.033,-0.013000000000000001,0.0,-0.10200000000000001,-0.993,-0.031,62.17,-10.46,-76.08,-0.43920000000000003,0.5016,0.5298,0.5241,0.042,-0.002,0.098
2025-11-06 18:37:06.519,282.525,-0.032,-0.011,0.0,-0.10200000000000001,-0.994,-0.029,62.7,-10.99,-75.91,-0.44020000000000004,0.5006,0.5268,0.5272,0.039,-0.001,0.08700000000000001
2025-11-06 18:37:06.519,282.53,-0.029,-0.006,0.003,-0.101,-0.994,-0.028,62.7,-10.99,-75.91,-0.441,0.49970000000000003,0.5241,0.53,0.035,-0.001,0.079
2025-11-06 18:37:06.519,282.535,-0.028,-0.003,0.001,-0.10200000000000001,-0.994,-0.029,63.08,-11.1,-75.7,-0.4418,0.4989,0.5216000000000001,0.5326000000000001,0.033,-0.002,0.073
2025-11-06 18:37:06.519,282.54,-0.028,0.007,0.003,-0.10300000000000001,-0.992,-0.029,63.08,-11.1,-75.7,-0.44260000000000005,0.49820000000000003,0.5192,0.5349,0.031,-0.004,0.067
2025-11-06 18:37:06.519,282.545,-0.024,0.012,0.003,-0.105,-0.991,-0.029,63.08,-11.1,-75.7,-0.4433,0.49770000000000003,0.5169,0.537,0.029,-0.004,0.061
2025-11-06 18:37:06.519,282.55,-0.019,0.013000000000000001,0.003,-0.107,-0.991,-0.03,61.97,-10.66,-75.94,-0.4441,0.4974,0.5146000000000001,0.5389,0.029,-0.005,0.056
2025-11-06 18:37:06.519,282.555,-0.019,0.014,0.003,-0.106,-0.991,-0.031,61.97,-10.66,-75.94,-0.4446,0.4969,0.5127,0.5407000000000001,0.025,-0.005,0.052000000000000005
2025-11-06 18:37:06.519,282.56,-0.019,0.018000000000000002,0.003,-0.109,-0.99,-0.032,63.4,-10.46,-75.97,-0.44530000000000003,0.49670000000000003,0.5106,0.5423,0.026000000000000002,-0.006,0.048
2025-11-06 18:37:06.519,282.565,-0.017,0.019,0.003,-0.108,-0.99,-0.032,63.4,-10.46,-75.97,-0.44580000000000003,0.4964,0.5088,0.5438000000000001,0.022,-0.005,0.044
2025-11-06 18:37:06.519,282.57,-0.017,0.016,0.001,-0.107,-0.99,-0.034,63.4,-10.46,-75.18,-0.44620000000000004,0.4959,0.5074000000000001,0.5453,0.019,-0.006,0.042
2025-11-06 18:37:06.519,282.575,-0.015,0.019,0.003,-0.109,-0.988,-0.033,62.46,-10.55,-75.18,-0.44670000000000004,0.49570000000000003,0.5058,0.5466,0.019,-0.007,0.038
2025-11-06 18:37:06.519,282.58,-0.012,0.015,0.003,-0.108,-0.988,-0.036000000000000004,62.46,-10.55,-75.18,-0.447,0.4953,0.5045000000000001,0.5479,0.017,-0.007,0.036000000000000004
2025-11-06 18:37:06.519,282.585,-0.011,0.016,0.003,-0.111,-0.989,-0.033,62.26,-10.78,-75.67,-0.4475,0.4953,0.503,0.5488000000000001,0.018000000000000002,-0.006,0.03
