System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:37:40.239,312.26,-0.017,-0.013000000000000001,0.005,-0.183,-0.984,0.067,62.370000000000005,-15.280000000000001,-66.64,-0.2184,0.3568,0.6377,0.6466000000000001,0.0,0.003,0.0
2025-11-06 18:37:40.239,312.265,-0.019,-0.01,0.005,-0.183,-0.983,0.065,63.84,-15.4,-65.79,-0.2185,0.3568,0.6376000000000001,0.6467,0.001,0.002,0.002
2025-11-06 18:37:40.239,312.27,-0.019,-0.003,0.006,-0.186,-0.983,0.065,63.84,-15.4,-65.79,-0.2184,0.3568,0.6374000000000001,0.6469,0.003,0.002,0.002
2025-11-06 18:37:40.239,312.275,-0.016,-0.001,0.008,-0.187,-0.981,0.064,62.370000000000005,-15.43,-64.89,-0.21830000000000002,0.3569,0.6373,0.647,0.003,0.001,0.002
2025-11-06 18:37:40.239,312.28,-0.012,0.007,0.008,-0.19,-0.98,0.065,62.370000000000005,-15.43,-64.89,-0.2182,0.35700000000000004,0.6371,0.6472,0.006,0.0,0.002
2025-11-06 18:37:40.239,312.285,-0.012,0.008,0.008,-0.19,-0.981,0.064,62.370000000000005,-15.43,-64.89,-0.218,0.3572,0.6369,0.6474000000000001,0.006,0.0,0.002
2025-11-06 18:37:40.239,312.29,-0.01,0.008,0.007,-0.191,-0.98,0.064,63.08,-15.17,-66.03,-0.21780000000000002,0.3573,0.6368,0.6475000000000001,0.006,0.0,0.001
2025-11-06 18:37:40.239,312.295,-0.006,0.011,0.006,-0.189,-0.98,0.065,63.08,-15.17,-66.03,-0.21760000000000002,0.3574,0.6367,0.6476000000000001,0.004,0.0,0.0
2025-11-06 18:37:40.239,312.3,-0.005,0.01,0.005,-0.189,-0.977,0.065,62.46,-15.02,-65.53,-0.2175,0.35750000000000004,0.6366,0.6477,0.003,-0.002,0.0
2025-11-06 18:37:40.239,312.305,-0.005,0.007,0.003,-0.187,-0.977,0.067,62.46,-15.02,-65.53,-0.2174,0.35750000000000004,0.6366,0.6477,0.001,-0.002,0.0
2025-11-06 18:37:40.239,312.31,-0.004,0.008,0.001,-0.188,-0.979,0.066,62.730000000000004,-15.55,-65.91,-0.21730000000000002,0.35760000000000003,0.6366,0.6477,0.001,-0.001,0.0
2025-11-06 18:37:40.239,312.315,-0.006,0.006,0.0,-0.188,-0.979,0.069,62.730000000000004,-15.55,-65.91,-0.2172,0.3577,0.6366,0.6476000000000001,0.001,-0.001,-0.003
2025-11-06 18:37:40.239,312.32,-0.008,0.009000000000000001,0.0,-0.188,-0.979,0.07,62.730000000000004,-15.55,-65.91,-0.2172,0.3578,0.6367,0.6475000000000001,0.001,0.0,-0.004
2025-11-06 18:37:40.239,312.325,-0.013000000000000001,0.006,0.001,-0.188,-0.98,0.069,63.43,-15.63,-66.2,-0.21710000000000002,0.3578,0.6367,0.6475000000000001,0.001,0.0,-0.002
2025-11-06 18:37:40.239,312.33,-0.015,0.01,-0.001,-0.188,-0.983,0.069,63.43,-15.63,-66.2,-0.21710000000000002,0.3579,0.6367,0.6475000000000001,0.001,0.003,-0.002
2025-11-06 18:37:40.239,312.335,-0.014,0.007,0.002,-0.188,-0.985,0.067,61.88,-14.96,-66.61,-0.217,0.3579,0.6367,0.6475000000000001,0.001,0.005,0.0
2025-11-06 18:37:40.239,312.34,-0.013000000000000001,0.012,0.001,-0.189,-0.983,0.069,61.88,-14.96,-66.61,-0.217,0.3579,0.6367,0.6475000000000001,0.002,0.003,-0.002
2025-11-06 18:37:40.239,312.345,-0.014,0.013000000000000001,0.004,-0.19,-0.985,0.068,61.88,-14.96,-66.61,-0.2169,0.35800000000000004,0.6367,0.6475000000000001,0.003,0.005,-0.001
2025-11-06 18:37:40.239,312.35,-0.011,0.011,0.004,-0.191,-0.984,0.066,62.35,-15.46,-65.82000000000001,-0.21680000000000002,0.35800000000000004,0.6366,0.6476000000000001,0.003,0.004,0.0
