timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff
2025-11-06 18:34:09.367,1,-0.05464935302734375,0.03663063049316406,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.367,2,0.0009584426879882812,0.0073261260986328125,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.373,1,-0.05503273010253906,-0.021978378295898438,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.373,2,0.0009584426879882812,-0.09523773193359375,0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.380,1,-0.05464935302734375,-0.05128288269042969,-0.01831531524658203,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.380,2,0.0005750656127929688,-0.05128288269042969,-0.025641441345214844,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.383,1,-0.05464935302734375,0.03663063049316406,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.383,2,0.0005750656127929688,-0.05128288269042969,-0.01831531524658203,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.395,1,-0.05464935302734375,-0.05128288269042969,0.01831531524658203,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.395,2,0.0005750656127929688,-0.05128288269042969,0.025641441345214844,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.400,1,-0.05464935302734375,0.0073261260986328125,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.400,2,0.0005750656127929688,-0.0073261260986328125,-0.025641441345214844,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.400,1,-0.05426597595214844,-0.021978378295898438,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.400,2,0.0005750656127929688,0.08058547973632812,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.402,1,-0.05426597595214844,-0.0659332275390625,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.402,2,-0.00019168853759765625,-0.15384674072265625,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.410,1,-0.05426597595214844,0.03663063049316406,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.410,2,-0.00019168853759765625,0.03663063049316406,-0.025641441345214844,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.412,1,-0.05464935302734375,-0.0659332275390625,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.412,2,-0.00019168853759765625,-0.09523773193359375,0.01831531524658203,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.417,1,-0.05464935302734375,-0.021978378295898438,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.417,2,0.00019168853759765625,-0.0073261260986328125,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,1,-0.05426597595214844,0.03663063049316406,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,2,0.00019168853759765625,0.08058547973632812,-0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,1,-0.05464935302734375,-0.021978378295898438,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,2,0.00019168853759765625,0.124542236328125,0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,1,-0.05464935302734375,-0.1978015899658203,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.428,2,-0.00019168853759765625,0.05128288269042969,0.0036630630493164062,0.0,0.0,0.0,0.0,0.0
2025-11-06 18:34:09.436,1,-0.05503273010253906,-0.10988998413085938,-0.010989189147949219,0.0,0.0,0.0,0.0,0.0
