System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:37:23.997,309.065,0.041,-0.021,-0.005,-0.362,-0.9390000000000001,0.201,6.28,-8.38,-48.61,0.5995,-0.7609,-0.022600000000000002,-0.24680000000000002,-0.004,0.012,-0.015
2025-11-06 18:37:23.997,309.07,0.04,-0.016,-0.002,-0.363,-0.9410000000000001,0.199,6.19,-6.69,-47.99,0.5994,-0.761,-0.022600000000000002,-0.2467,-0.002,0.014,-0.013000000000000001
2025-11-06 18:37:23.997,309.075,0.039,-0.02,-0.002,-0.362,-0.9410000000000001,0.196,6.19,-6.69,-47.99,0.5993,-0.7611,-0.022600000000000002,-0.2467,-0.003,0.014,-0.01
2025-11-06 18:37:23.997,309.08,0.039,-0.025,-0.001,-0.363,-0.9400000000000001,0.193,6.19,-6.69,-47.99,0.5993,-0.7612,-0.022600000000000002,-0.2466,-0.003,0.013000000000000001,-0.007
2025-11-06 18:37:23.997,309.085,0.042,-0.027,0.0,-0.363,-0.9420000000000001,0.192,6.95,-6.8100000000000005,-48.11,0.5992000000000001,-0.7613000000000001,-0.022600000000000002,-0.2466,-0.003,0.015,-0.005
2025-11-06 18:37:23.997,309.09,0.042,-0.029,0.001,-0.365,-0.9410000000000001,0.189,6.95,-6.8100000000000005,-48.11,0.5991000000000001,-0.7613000000000001,-0.022600000000000002,-0.24650000000000002,0.0,0.014,-0.002
2025-11-06 18:37:23.997,309.095,0.042,-0.033,0.0,-0.365,-0.9390000000000001,0.187,5.93,-6.84,-48.26,0.599,-0.7614000000000001,-0.022600000000000002,-0.2464,0.0,0.012,0.0
2025-11-06 18:37:23.997,309.1,0.044,-0.044,0.001,-0.367,-0.936,0.187,5.93,-6.84,-48.26,0.599,-0.7615000000000001,-0.022500000000000003,-0.24630000000000002,0.0,0.008,0.0
2025-11-06 18:37:23.997,309.105,0.047,-0.043000000000000003,0.0,-0.369,-0.934,0.189,5.93,-6.84,-48.26,0.5989,-0.7616,-0.022500000000000003,-0.24630000000000002,0.003,0.006,-0.001
2025-11-06 18:37:23.997,309.11,0.051000000000000004,-0.042,0.0,-0.37,-0.932,0.187,7.13,-6.78,-47.730000000000004,0.5988,-0.7617,-0.022500000000000003,-0.2462,0.003,0.005,0.0
2025-11-06 18:37:23.997,309.115,0.052000000000000005,-0.045,-0.001,-0.368,-0.93,0.187,7.13,-6.78,-47.730000000000004,0.5987,-0.7618,-0.0224,-0.2461,0.002,0.003,0.0
2025-11-06 18:37:23.997,309.12,0.054,-0.04,-0.001,-0.368,-0.93,0.186,5.96,-6.890000000000001,-47.93,0.5986,-0.7619,-0.0224,-0.24600000000000002,0.002,0.003,0.002
2025-11-06 18:37:23.997,309.125,0.057,-0.038,-0.002,-0.369,-0.93,0.187,5.96,-6.890000000000001,-47.93,0.5985,-0.762,-0.0224,-0.2459,0.003,0.003,0.001
2025-11-06 18:37:23.998,309.13,0.057,-0.035,-0.002,-0.368,-0.932,0.185,5.96,-6.890000000000001,-47.93,0.5984,-0.7621,-0.0224,-0.24580000000000002,0.002,0.005,0.003
2025-11-06 18:37:23.998,309.135,0.055,-0.036000000000000004,-0.003,-0.366,-0.934,0.185,5.9,-6.8100000000000005,-48.28,0.5983,-0.7622,-0.0224,-0.24580000000000002,0.0,0.007,0.004
2025-11-06 18:37:23.998,309.14,0.053,-0.035,-0.005,-0.365,-0.935,0.185,5.9,-6.8100000000000005,-48.28,0.5982000000000001,-0.7623000000000001,-0.0224,-0.2457,0.0,0.008,0.004
2025-11-06 18:37:23.998,309.145,0.055,-0.028,-0.006,-0.362,-0.936,0.185,6.25,-6.66,-47.76,0.5981000000000001,-0.7624000000000001,-0.0224,-0.2456,-0.003,0.009000000000000001,0.004
2025-11-06 18:37:23.998,309.15,0.054,-0.03,-0.006,-0.36,-0.937,0.189,6.25,-6.66,-47.76,0.598,-0.7625000000000001,-0.0224,-0.24550000000000002,-0.005,0.01,0.001
2025-11-06 18:37:23.998,309.155,0.051000000000000004,-0.035,-0.009000000000000001,-0.356,-0.9390000000000001,0.192,6.25,-6.66,-47.76,0.5979,-0.7626000000000001,-0.0224,-0.2454,-0.008,0.012,-0.001
2025-11-06 18:37:23.998,309.16,0.046,-0.034,-0.008,-0.355,-0.9380000000000001,0.192,5.8100000000000005,-7.92,-47.64,0.5978,-0.7627,-0.0224,-0.2454,-0.01,0.011,-0.001
2025-11-06 18:37:23.998,309.165,0.045,-0.038,-0.006,-0.353,-0.937,0.194,5.8100000000000005,-7.92,-47.64,0.5977,-0.7628,-0.0224,-0.24530000000000002,-0.012,0.011,-0.002
2025-11-06 18:37:23.998,309.17,0.042,-0.043000000000000003,-0.006,-0.35100000000000003,-0.9380000000000001,0.195,5.67,-6.51,-47.82,0.5977,-0.7629,-0.0224,-0.2451,-0.013000000000000001,0.012,-0.003
2025-11-06 18:37:23.998,309.175,0.039,-0.047,-0.003,-0.353,-0.937,0.196,5.67,-6.51,-47.82,0.5976,-0.763,-0.0223,-0.24500000000000002,-0.012,0.011,-0.004
2025-11-06 18:37:23.998,309.18,0.037,-0.053,-0.002,-0.354,-0.936,0.197,5.67,-6.51,-47.82,0.5975,-0.7631,-0.0223,-0.2449,-0.01,0.009000000000000001,-0.005
2025-11-06 18:37:23.998,309.185,0.034,-0.058,0.0,-0.356,-0.935,0.201,6.98,-7.22,-47.52,0.5975,-0.7632,-0.0222,-0.24480000000000002,-0.008,0.009000000000000001,-0.008
2025-11-06 18:37:23.998,309.19,0.035,-0.057,0.002,-0.357,-0.934,0.2,6.98,-7.22,-47.52,0.5974,-0.7633000000000001,-0.0222,-0.2446,-0.007,0.008,-0.007
2025-11-06 18:37:23.998,309.195,0.034,-0.059000000000000004,0.005,-0.361,-0.935,0.202,5.87,-6.34,-47.64,0.5973,-0.7634000000000001,-0.0221,-0.24450000000000002,-0.003,0.009000000000000001,-0.009000000000000001
2025-11-06 18:37:23.998,309.2,0.032,-0.063,0.007,-0.362,-0.933,0.203,5.87,-6.34,-47.64,0.5973,-0.7635000000000001,-0.022000000000000002,-0.2444,-0.002,0.007,-0.009000000000000001
2025-11-06 18:37:23.998,309.205,0.032,-0.057,0.009000000000000001,-0.364,-0.934,0.20500000000000002,5.87,-6.34,-47.64,0.5972000000000001,-0.7636000000000001,-0.0219,-0.24430000000000002,0.0,0.008,-0.011
2025-11-06 18:37:23.998,309.21,0.029,-0.061,0.013000000000000001,-0.367,-0.933,0.203,6.16,-7.390000000000001,-47.230000000000004,0.5971000000000001,-0.7637,-0.0218,-0.2442,0.001,0.006,-0.009000000000000001
2025-11-06 18:37:23.998,309.215,0.032,-0.053,0.017,-0.37,-0.933,0.201,6.16,-7.390000000000001,-47.230000000000004,0.597,-0.7637,-0.0217,-0.2441,0.005,0.006,-0.007
2025-11-06 18:37:23.998,309.22,0.034,-0.05,0.019,-0.37,-0.934,0.201,6.0200000000000005,-6.3100000000000005,-47.79,0.597,-0.7638,-0.0217,-0.2441,0.005,0.008,-0.006
2025-11-06 18:37:23.998,309.225,0.037,-0.052000000000000005,0.022,-0.372,-0.934,0.2,6.0200000000000005,-6.3100000000000005,-47.79,0.5969,-0.7639,-0.0216,-0.24400000000000002,0.006,0.008,-0.005
2025-11-06 18:37:23.998,309.23,0.035,-0.05,0.023,-0.371,-0.933,0.201,6.0200000000000005,-6.3100000000000005,-47.79,0.5968,-0.764,-0.021500000000000002,-0.2439,0.006,0.007,-0.006
2025-11-06 18:37:23.998,309.235,0.034,-0.049,0.024,-0.369,-0.933,0.2,5.84,-6.48,-48.14,0.5967,-0.7641,-0.021400000000000002,-0.2439,0.004,0.007,-0.004
2025-11-06 18:37:23.998,309.24,0.033,-0.042,0.024,-0.369,-0.934,0.2,5.84,-6.48,-48.14,0.5966,-0.7642,-0.0213,-0.24380000000000002,0.003,0.008,-0.004
2025-11-06 18:37:23.998,309.245,0.035,-0.036000000000000004,0.026000000000000002,-0.365,-0.931,0.197,5.84,-6.48,-48.26,0.5966,-0.7643000000000001,-0.0212,-0.24380000000000002,0.0,0.005,-0.001
2025-11-06 18:37:23.998,309.25,0.035,-0.039,0.024,-0.367,-0.928,0.196,5.99,-6.95,-48.26,0.5965,-0.7643000000000001,-0.0211,-0.2437,0.001,0.003,0.0
2025-11-06 18:37:23.998,309.255,0.037,-0.038,0.023,-0.365,-0.93,0.195,5.99,-6.95,-48.26,0.5964,-0.7644000000000001,-0.021,-0.2437,0.0,0.004,0.0
2025-11-06 18:37:23.998,309.26,0.037,-0.037,0.023,-0.363,-0.928,0.196,5.72,-6.37,-47.64,0.5963,-0.7645000000000001,-0.021,-0.2436,-0.002,0.003,0.0
2025-11-06 18:37:23.998,309.265,0.036000000000000004,-0.045,0.024,-0.363,-0.93,0.197,5.72,-6.37,-47.64,0.5962000000000001,-0.7646000000000001,-0.020900000000000002,-0.2436,-0.002,0.004,0.0
2025-11-06 18:37:23.998,309.27,0.034,-0.045,0.023,-0.36,-0.93,0.198,5.72,-6.37,-47.64,0.5962000000000001,-0.7647,-0.020800000000000003,-0.24350000000000002,-0.004,0.005,-0.001
2025-11-06 18:37:23.998,309.275,0.033,-0.042,0.019,-0.36,-0.932,0.2,5.43,-6.98,-48.28,0.5961000000000001,-0.7647,-0.0207,-0.24350000000000002,-0.005,0.006,-0.003
2025-11-06 18:37:23.998,309.28,0.034,-0.043000000000000003,0.019,-0.358,-0.929,0.199,5.43,-6.98,-48.28,0.596,-0.7648,-0.0206,-0.2434,-0.007,0.003,-0.002
2025-11-06 18:37:23.998,309.285,0.034,-0.045,0.018000000000000002,-0.357,-0.928,0.2,6.78,-6.86,-47.85,0.5959,-0.7649,-0.0206,-0.24330000000000002,-0.008,0.003,-0.002
2025-11-06 18:37:23.998,309.29,0.035,-0.046,0.016,-0.356,-0.928,0.201,6.78,-6.86,-47.85,0.5959,-0.765,-0.0205,-0.2432,-0.009000000000000001,0.002,-0.003
2025-11-06 18:37:23.998,309.295,0.037,-0.046,0.016,-0.356,-0.927,0.203,6.78,-6.86,-47.85,0.5958,-0.7651,-0.0204,-0.2431,-0.009000000000000001,0.002,-0.005
2025-11-06 18:37:23.998,309.3,0.039,-0.046,0.016,-0.354,-0.927,0.203,6.1000000000000005,-8.120000000000001,-47.61,0.5957,-0.7652,-0.0204,-0.24300000000000002,-0.011,0.002,-0.004
2025-11-06 18:37:23.998,309.305,0.039,-0.047,0.018000000000000002,-0.353,-0.927,0.20400000000000001,6.1000000000000005,-8.120000000000001,-47.61,0.5956,-0.7653000000000001,-0.020300000000000002,-0.2429,-0.012,0.002,-0.005
2025-11-06 18:37:23.998,309.31,0.039,-0.052000000000000005,0.018000000000000002,-0.354,-0.928,0.203,5.96,-6.46,-47.38,0.5955,-0.7654000000000001,-0.020200000000000003,-0.2429,-0.011,0.003,-0.004
2025-11-06 18:37:23.998,309.315,0.033,-0.049,0.02,-0.355,-0.93,0.20500000000000002,5.96,-6.46,-47.38,0.5954,-0.7655000000000001,-0.0201,-0.24280000000000002,-0.01,0.005,-0.006
2025-11-06 18:37:23.998,309.32,0.032,-0.049,0.021,-0.356,-0.93,0.203,5.96,-6.46,-47.38,0.5954,-0.7656000000000001,-0.02,-0.2427,-0.009000000000000001,0.005,-0.004
2025-11-06 18:37:23.998,309.325,0.032,-0.054,0.024,-0.355,-0.934,0.20400000000000001,6.63,-6.69,-47.52,0.5953,-0.7656000000000001,-0.0199,-0.2426,-0.01,0.009000000000000001,-0.004
2025-11-06 18:37:23.998,309.33,0.032,-0.056,0.024,-0.354,-0.936,0.202,6.63,-6.69,-47.52,0.5952000000000001,-0.7657,-0.0198,-0.24250000000000002,-0.011,0.011,-0.002
2025-11-06 18:37:23.998,309.335,0.034,-0.058,0.026000000000000002,-0.354,-0.937,0.201,5.93,-6.6000000000000005,-47.5,0.5952000000000001,-0.7658,-0.019700000000000002,-0.2424,-0.011,0.012,0.0
2025-11-06 18:37:23.998,309.34,0.032,-0.066,0.028,-0.355,-0.937,0.202,5.93,-6.6000000000000005,-47.5,0.5951000000000001,-0.7659,-0.0196,-0.24230000000000002,-0.01,0.012,-0.001
2025-11-06 18:37:23.998,309.345,0.034,-0.066,0.029,-0.356,-0.937,0.201,5.93,-6.6000000000000005,-47.5,0.595,-0.766,-0.0195,-0.2422,-0.009000000000000001,0.012,0.0
2025-11-06 18:37:23.998,309.35,0.039,-0.066,0.027,-0.356,-0.9380000000000001,0.20400000000000001,5.49,-6.8100000000000005,-47.17,0.5949,-0.7661,-0.0194,-0.2421,-0.009000000000000001,0.013000000000000001,-0.002
