System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:37:24.002,297.365,-0.007,-0.008,0.004,-0.194,-0.981,0.021,61.88,-14.84,-69.21000000000001,-0.30720000000000003,0.4323,0.5705,0.627,0.003,0.0,0.003
2025-11-06 18:37:24.002,297.37,-0.009000000000000001,-0.014,0.003,-0.194,-0.982,0.019,61.44,-15.17,-69.45,-0.30720000000000003,0.4323,0.5703,0.6272,0.002,0.001,0.005
2025-11-06 18:37:24.003,297.375,-0.012,-0.014,0.006,-0.196,-0.981,0.018000000000000002,61.44,-15.17,-69.45,-0.30720000000000003,0.4323,0.5701,0.6274000000000001,0.003,0.0,0.005
2025-11-06 18:37:24.003,297.38,-0.011,-0.018000000000000002,0.004,-0.195,-0.981,0.019,61.44,-15.17,-69.45,-0.30720000000000003,0.4323,0.5698,0.6276,0.003,0.0,0.004
2025-11-06 18:37:24.003,297.385,-0.01,-0.017,0.005,-0.195,-0.98,0.02,61.35,-15.46,-69.04,-0.30720000000000003,0.4324,0.5697,0.6277,0.003,0.0,0.002
2025-11-06 18:37:24.003,297.39,-0.009000000000000001,-0.018000000000000002,0.006,-0.195,-0.982,0.019,61.35,-15.46,-69.04,-0.30720000000000003,0.4324,0.5695,0.6278,0.002,0.001,0.003
2025-11-06 18:37:24.003,297.395,-0.01,-0.019,0.008,-0.193,-0.981,0.021,61.03,-15.08,-69.86,-0.30720000000000003,0.4324,0.5694,0.6278,0.0,0.001,0.001
2025-11-06 18:37:24.003,297.4,-0.013000000000000001,-0.012,0.009000000000000001,-0.192,-0.983,0.02,61.03,-15.08,-69.86,-0.3073,0.4323,0.5694,0.6279,0.0,0.002,0.001
2025-11-06 18:37:24.003,297.405,-0.01,-0.008,0.007,-0.193,-0.982,0.023,61.29,-15.08,-69.57000000000001,-0.3073,0.4324,0.5694,0.6279,0.0,0.001,0.0
2025-11-06 18:37:24.003,297.41,-0.009000000000000001,-0.009000000000000001,0.008,-0.193,-0.982,0.022,61.29,-15.17,-69.57000000000001,-0.3073,0.4324,0.5693,0.6279,0.0,0.001,0.0
2025-11-06 18:37:24.003,297.415,-0.01,-0.007,0.008,-0.194,-0.982,0.024,61.29,-15.17,-69.57000000000001,-0.3073,0.4325,0.5693,0.6279,0.001,0.001,-0.002
2025-11-06 18:37:24.003,297.42,-0.008,-0.002,0.006,-0.193,-0.984,0.023,61.5,-15.370000000000001,-69.8,-0.3073,0.4325,0.5693,0.6278,0.0,0.003,0.0
2025-11-06 18:37:24.003,297.425,-0.01,0.003,0.006,-0.193,-0.982,0.023,61.5,-15.370000000000001,-69.8,-0.3073,0.4325,0.5693,0.6278,0.0,0.001,0.0
2025-11-06 18:37:24.003,297.43,-0.009000000000000001,0.003,0.005,-0.189,-0.981,0.022,61.32,-14.790000000000001,-69.3,-0.3074,0.4324,0.5694,0.6278,-0.003,0.0,0.0
2025-11-06 18:37:24.003,297.435,-0.011,0.009000000000000001,0.005,-0.189,-0.982,0.022,61.32,-14.790000000000001,-69.3,-0.3075,0.4323,0.5694,0.6278,-0.003,0.001,0.0
