System_Time,Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
2025-11-06 18:34:30.454,123.725,-0.006,-0.013000000000000001,-0.001,-0.13,-0.969,-0.167,27.68,-23.150000000000002,-75.7,-0.1918,0.0719,-0.639,-0.7413000000000001,0.0,-0.006,-0.005
2025-11-06 18:34:30.454,123.73,-0.004,-0.019,0.0,-0.13,-0.966,-0.165,27.68,-23.150000000000002,-75.7,-0.1917,0.0719,-0.6392,-0.7411,-0.001,-0.008,-0.007
2025-11-06 18:34:30.454,123.735,-0.006,-0.024,-0.002,-0.129,-0.967,-0.165,27.330000000000002,-22.97,-75.24,-0.19160000000000002,0.0719,-0.6394000000000001,-0.741,-0.001,-0.008,-0.006
2025-11-06 18:34:30.454,123.74,-0.011,-0.027,-0.001,-0.132,-0.967,-0.163,27.330000000000002,-22.97,-75.24,-0.19160000000000002,0.0718,-0.6397,-0.7408,0.0,-0.008,-0.008
2025-11-06 18:34:30.454,123.745,-0.019,-0.024,-0.002,-0.132,-0.965,-0.165,27.330000000000002,-22.97,-75.24,-0.19160000000000002,0.0717,-0.6398,-0.7407,0.0,-0.01,-0.006
2025-11-06 18:34:30.454,123.75,-0.021,-0.022,-0.002,-0.133,-0.964,-0.165,27.060000000000002,-23.150000000000002,-75.35000000000001,-0.19160000000000002,0.07150000000000001,-0.6399,-0.7406,0.001,-0.011,-0.005
2025-11-06 18:34:30.454,123.755,-0.025,-0.022,-0.004,-0.134,-0.964,-0.169,27.060000000000002,-23.150000000000002,-75.35000000000001,-0.1917,0.0714,-0.6399,-0.7407,0.001,-0.011,-0.001
2025-11-06 18:34:30.454,123.76,-0.026000000000000002,-0.016,-0.004,-0.136,-0.963,-0.17200000000000001,27.03,-22.94,-75.73,-0.1918,0.0712,-0.6397,-0.7407,0.003,-0.012,0.0
2025-11-06 18:34:30.454,123.765,-0.019,-0.013000000000000001,-0.006,-0.135,-0.961,-0.17300000000000001,27.03,-22.94,-75.73,-0.192,0.07100000000000001,-0.6396000000000001,-0.7409,0.002,-0.014,0.001
2025-11-06 18:34:30.454,123.77,-0.017,-0.011,-0.007,-0.137,-0.963,-0.17300000000000001,27.03,-22.94,-75.73,-0.19210000000000002,0.0707,-0.6395000000000001,-0.741,0.003,-0.012,0.001
2025-11-06 18:34:30.454,123.775,-0.019,-0.012,-0.005,-0.137,-0.965,-0.171,27.330000000000002,-23.41,-75.24,-0.1922,0.07060000000000001,-0.6394000000000001,-0.741,0.003,-0.01,0.0
2025-11-06 18:34:30.454,123.78,-0.018000000000000002,-0.011,-0.006,-0.138,-0.965,-0.171,27.330000000000002,-23.41,-75.24,-0.1923,0.0703,-0.6394000000000001,-0.741,0.003,-0.009000000000000001,-0.001
2025-11-06 18:34:30.454,123.785,-0.016,-0.016,-0.001,-0.137,-0.967,-0.171,26.830000000000002,-23.76,-75.47,-0.19240000000000002,0.0702,-0.6394000000000001,-0.741,0.002,-0.007,-0.001
2025-11-06 18:34:30.455,123.79,-0.014,-0.016,-0.003,-0.137,-0.967,-0.169,26.830000000000002,-23.76,-75.47,-0.1925,0.07,-0.6394000000000001,-0.741,0.002,-0.008,-0.002
2025-11-06 18:34:30.455,123.795,-0.011,-0.015,-0.001,-0.137,-0.967,-0.169,26.830000000000002,-23.76,-75.47,-0.1925,0.0699,-0.6395000000000001,-0.7409,0.002,-0.007,-0.002
2025-11-06 18:34:30.455,123.8,-0.012,-0.014,-0.003,-0.138,-0.968,-0.165,26.830000000000002,-22.88,-75.67,-0.1925,0.0698,-0.6397,-0.7408,0.002,-0.006,-0.006
2025-11-06 18:34:30.455,123.805,-0.012,-0.01,-0.001,-0.138,-0.968,-0.166,26.830000000000002,-22.88,-75.67,-0.19260000000000002,0.06960000000000001,-0.6398,-0.7406,0.002,-0.007,-0.005
2025-11-06 18:34:30.455,123.81,-0.012,-0.007,-0.002,-0.139,-0.968,-0.165,26.740000000000002,-23.53,-75.27,-0.19260000000000002,0.0695,-0.64,-0.7405,0.002,-0.006,-0.006
2025-11-06 18:34:30.455,123.815,-0.015,-0.008,-0.001,-0.14,-0.966,-0.168,26.740000000000002,-23.53,-75.27,-0.1927,0.0693,-0.64,-0.7404000000000001,0.003,-0.008,-0.002
2025-11-06 18:34:30.455,123.82,-0.012,-0.012,-0.003,-0.139,-0.965,-0.168,26.95,-23.12,-74.3,-0.1928,0.0692,-0.6401,-0.7404000000000001,0.001,-0.009000000000000001,-0.002
2025-11-06 18:34:30.455,123.825,-0.011,-0.012,-0.003,-0.138,-0.963,-0.169,26.95,-23.12,-74.3,-0.1928,0.06910000000000001,-0.6401,-0.7404000000000001,0.0,-0.012,-0.002
2025-11-06 18:34:30.456,123.83,-0.009000000000000001,-0.008,-0.006,-0.138,-0.963,-0.167,26.95,-23.12,-74.3,-0.19290000000000002,0.069,-0.6401,-0.7403000000000001,0.001,-0.011,-0.003
2025-11-06 18:34:30.456,123.835,-0.009000000000000001,-0.001,-0.007,-0.14100000000000001,-0.961,-0.164,26.62,-22.88,-75.15,-0.193,0.0688,-0.6403,-0.7402000000000001,0.003,-0.014,-0.006
2025-11-06 18:34:30.456,123.84,-0.005,0.002,-0.006,-0.14200000000000002,-0.966,-0.166,26.62,-22.88,-75.15,-0.19310000000000002,0.06860000000000001,-0.6404000000000001,-0.7401,0.003,-0.009000000000000001,-0.004
2025-11-06 18:34:30.456,123.845,-0.008,0.004,-0.006,-0.14200000000000002,-0.967,-0.166,26.89,-22.94,-75.97,-0.1932,0.0685,-0.6405000000000001,-0.74,0.003,-0.007,-0.004
2025-11-06 18:34:30.456,123.85,-0.009000000000000001,0.0,-0.004,-0.14200000000000002,-0.969,-0.168,26.89,-22.94,-75.97,-0.1933,0.0684,-0.6405000000000001,-0.7399,0.003,-0.005,-0.001
2025-11-06 18:34:30.456,123.855,-0.012,0.0,-0.006,-0.14100000000000001,-0.969,-0.169,26.89,-22.94,-75.97,-0.19340000000000002,0.0683,-0.6405000000000001,-0.74,0.001,-0.005,0.0
2025-11-06 18:34:30.456,123.86,-0.011,0.002,-0.005,-0.14100000000000001,-0.966,-0.168,26.740000000000002,-23.32,-75.44,-0.1935,0.0682,-0.6405000000000001,-0.7399,0.001,-0.008,-0.001
2025-11-06 18:34:30.456,123.865,-0.012,0.007,-0.003,-0.14,-0.965,-0.167,26.740000000000002,-23.32,-75.44,-0.1935,0.06810000000000001,-0.6405000000000001,-0.7399,0.0,-0.009000000000000001,-0.002
2025-11-06 18:34:30.456,123.87,-0.011,0.011,0.0,-0.14100000000000001,-0.965,-0.167,27.68,-23.12,-75.44,-0.19360000000000002,0.06810000000000001,-0.6405000000000001,-0.7399,0.0,-0.01,-0.002
2025-11-06 18:34:30.456,123.875,-0.01,0.015,-0.001,-0.139,-0.964,-0.166,27.68,-23.12,-75.44,-0.19360000000000002,0.06810000000000001,-0.6406000000000001,-0.7399,0.0,-0.01,-0.003
2025-11-06 18:34:30.456,123.88,-0.008,0.019,0.0,-0.14,-0.962,-0.169,27.68,-23.12,-75.44,-0.1937,0.068,-0.6405000000000001,-0.7399,0.0,-0.012,-0.001
2025-11-06 18:34:30.456,123.885,-0.001,0.018000000000000002,0.0,-0.14,-0.961,-0.167,26.77,-22.94,-75.79,-0.1938,0.068,-0.6405000000000001,-0.7398,0.0,-0.013000000000000001,-0.003
2025-11-06 18:34:30.456,123.89,0.001,0.022,-0.001,-0.14,-0.962,-0.169,26.77,-22.94,-75.79,-0.19390000000000002,0.068,-0.6405000000000001,-0.7398,0.0,-0.012,-0.001
2025-11-06 18:34:30.456,123.895,0.001,0.03,-0.004,-0.139,-0.962,-0.169,27.240000000000002,-22.97,-75.53,-0.194,0.068,-0.6405000000000001,-0.7399,-0.001,-0.012,-0.001
2025-11-06 18:34:30.456,123.9,0.0,0.031,0.0,-0.136,-0.964,-0.169,27.240000000000002,-22.97,-75.53,-0.19390000000000002,0.0682,-0.6404000000000001,-0.7399,-0.004,-0.01,-0.001
2025-11-06 18:34:30.456,123.905,0.0,0.039,0.003,-0.133,-0.965,-0.17200000000000001,26.8,-23.64,-75.35000000000001,-0.19390000000000002,0.0684,-0.6403,-0.74,-0.006,-0.009000000000000001,0.001
2025-11-06 18:34:30.456,123.91,-0.001,0.047,0.006,-0.131,-0.963,-0.17500000000000002,26.8,-23.64,-75.35000000000001,-0.1938,0.0687,-0.64,-0.7402000000000001,-0.008,-0.011,0.003
2025-11-06 18:34:30.456,123.915,-0.002,0.047,0.009000000000000001,-0.131,-0.964,-0.177,26.8,-23.64,-75.35000000000001,-0.1938,0.069,-0.6397,-0.7405,-0.007,-0.011,0.005
2025-11-06 18:34:30.456,123.92,-0.002,0.049,0.008,-0.132,-0.964,-0.17500000000000002,27.150000000000002,-23.32,-75.7,-0.1938,0.0692,-0.6395000000000001,-0.7406,-0.005,-0.01,0.002
2025-11-06 18:34:30.456,123.925,-0.003,0.051000000000000004,0.009000000000000001,-0.133,-0.965,-0.17200000000000001,27.150000000000002,-23.32,-75.7,-0.19390000000000002,0.0694,-0.6394000000000001,-0.7407,-0.004,-0.009000000000000001,0.0
2025-11-06 18:34:30.456,123.93,-0.003,0.058,0.009000000000000001,-0.131,-0.966,-0.165,26.86,-22.91,-75.56,-0.1938,0.0697,-0.6396000000000001,-0.7405,-0.006,-0.008,-0.006
2025-11-06 18:34:30.456,123.935,0.0,0.061,0.008,-0.131,-0.964,-0.16,26.86,-22.91,-75.56,-0.1937,0.07,-0.6398,-0.7403000000000001,-0.005,-0.01,-0.011
2025-11-06 18:34:30.456,123.94,0.006,0.066,0.006,-0.129,-0.963,-0.156,26.86,-22.91,-75.56,-0.19360000000000002,0.0703,-0.6402,-0.74,-0.007,-0.012,-0.014
2025-11-06 18:34:30.456,123.945,0.012,0.063,0.006,-0.126,-0.964,-0.155,26.95,-23.32,-75.82000000000001,-0.19340000000000002,0.0708,-0.6406000000000001,-0.7396,-0.009000000000000001,-0.01,-0.014
