timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff
2025-11-24 20:23:33.368,1,-0.049663543701171875,-0.10988998413085938,-0.0036630630493164062,-0.0888499990105629,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.368,2,0.44927120208740234,-0.021978378295898438,-0.010989189147949219,0.19951000809669495,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.370,1,-0.08762931823730469,-0.0659332275390625,0.0036630630493164062,-0.0880327820777893,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.370,2,0.32041454315185547,-0.021978378295898438,-0.0036630630493164062,0.1984831839799881,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.371,1,-0.08762931823730469,-0.021978378295898438,0.0036630630493164062,-0.0872202217578888,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.371,2,0.32003116607666016,-0.021978378295898438,-0.1941394805908203,0.19746197760105133,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.373,1,-0.08762931823730469,-0.0659332275390625,-0.025641441345214844,-0.08641237020492554,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.373,2,0.32003116607666016,-0.13919448852539062,-0.2967033386230469,0.19644631445407867,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.375,1,-0.08762931823730469,-0.0073261260986328125,-0.01831531524658203,-0.0856093019247055,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.375,2,0.31964778900146484,-0.10988998413085938,-0.3772897720336914,0.19543632864952087,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.376,1,-0.08762931823730469,0.03663063049316406,0.010989189147949219,-0.08481107652187347,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.376,2,0.3188810348510742,-0.2417583465576172,-0.4432229995727539,0.19443197548389435,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.378,1,-0.08762931823730469,-0.0659332275390625,-0.010989189147949219,-0.08401775360107422,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.378,2,0.3188810348510742,-0.05128288269042969,-0.09890079498291016,0.19343328475952148,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.379,1,-0.08762931823730469,-0.021978378295898438,0.0036630630493164062,-0.023879939690232277,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.379,2,0.3188810348510742,-0.0073261260986328125,-0.10622692108154297,0.09511134773492813,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.382,1,-0.08762931823730469,-0.0659332275390625,0.0036630630493164062,-0.026558933779597282,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.382,2,0.31926441192626953,0.16849899291992188,-0.15750885009765625,0.10453125834465027,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.384,1,-0.08762931823730469,0.124542236328125,0.11355304718017578,-0.029134109616279602,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.384,2,0.3184976577758789,-0.1978015899658203,-0.21611690521240234,0.11355382949113846,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.386,1,-0.08762931823730469,-0.0659332275390625,0.15750885009765625,-0.03160838782787323,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.386,2,0.3181142807006836,-0.1831493377685547,-0.2967033386230469,0.12220676988363266,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.387,1,-0.08724594116210938,0.08058547973632812,0.1794872283935547,-0.03160838782787323,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.387,2,0.3177309036254883,-0.10988998413085938,-0.3699636459350586,0.12220676988363266,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.389,1,-0.08724594116210938,0.05128288269042969,0.20879077911376953,-0.07936431467533112,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.389,2,0.31696319580078125,-0.13919448852539062,-0.47985363006591797,0.18756103515625,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.391,1,-0.08686256408691406,0.08058547973632812,0.2527475357055664,-0.07860706746578217,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.391,2,0.31657981872558594,-0.1978015899658203,-0.626373291015625,0.18660251796245575,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.392,1,-0.08686256408691406,0.05128288269042969,0.14285755157470703,-0.07785522937774658,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.392,2,0.3158130645751953,-0.22710609436035156,-0.604395866394043,0.1856497973203659,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.394,1,-0.08686256408691406,-0.05128288269042969,0.15018272399902344,-0.07710886001586914,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.394,2,0.3150463104248047,-0.1831493377685547,-0.6336994171142578,0.1847028285264969,0.0,10.0,5.0,0.0
2025-11-24 20:23:33.396,1,-0.08686256408691406,0.09523773193359375,0.11355304718017578,-0.07636801898479462,0.0,10.0,5.0,0.0
