timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff,mode
2025-12-14 17:02:13.786,1,-0.33575439453125,0.08058547973632812,0.23809528350830078,-0.30918416380882263,0.11113062500953674,15.0,5.0,0.0,1
2025-12-14 17:02:13.786,2,0.0,0.0,0.0,-0.09410153329372406,0.14588040113449097,15.0,5.0,0.0,1
2025-12-14 17:02:13.788,1,-0.3361387252807617,-0.0659332275390625,0.2527475357055664,-0.30895817279815674,0.11361610144376755,15.0,5.0,0.0,1
2025-12-14 17:02:13.788,2,0.0,0.0,0.0,-0.093808613717556,0.1466515064239502,15.0,5.0,0.0,1
2025-12-14 17:02:13.791,1,-0.3361387252807617,-0.13919448852539062,0.2600736618041992,-0.30860987305641174,0.11734170466661453,15.0,5.0,0.0,1
2025-12-14 17:02:13.791,2,0.0,0.0,0.0,-0.0933663621544838,0.14780005812644958,15.0,5.0,0.0,1
2025-12-14 17:02:13.793,1,-0.3361387252807617,0.0073261260986328125,0.2673988342285156,-0.3084911108016968,0.11875154823064804,15.0,5.0,0.0,0
2025-12-14 17:02:13.793,2,0.0,0.0,0.0,-0.09321817755699158,0.14818088710308075,15.0,5.0,0.0,1
2025-12-14 17:02:13.795,1,-0.3361387252807617,-0.05128288269042969,0.2600736618041992,-0.30812641978263855,0.12296919524669647,15.0,5.0,0.0,0
2025-12-14 17:02:13.795,2,0.0,0.0,0.0,-0.09277136623859406,0.14931684732437134,15.0,5.0,0.0,1
2025-12-14 17:02:13.798,1,-0.33575439453125,0.03663063049316406,0.2600736618041992,-0.30787643790245056,0.12561088800430298,15.0,5.0,0.0,1
2025-12-14 17:02:13.798,2,0.0,0.0,0.0,-0.09247160702943802,0.15006868541240692,15.0,5.0,0.0,1
2025-12-14 17:02:13.800,1,-0.33575439453125,0.0073261260986328125,0.2673988342285156,-0.3076215088367462,0.12808915972709656,15.0,5.0,0.0,1
2025-12-14 17:02:13.800,2,0.0,0.0,0.0,-0.092170350253582,0.15081612765789032,15.0,5.0,0.0,1
2025-12-14 17:02:13.802,1,-0.33575439453125,0.0073261260986328125,0.28205108642578125,-0.30722978711128235,0.13180311024188995,15.0,5.0,0.0,1
2025-12-14 17:02:13.802,2,0.0,0.0,0.0,-0.09171567112207413,0.15192905068397522,15.0,5.0,0.0,1
2025-12-14 17:02:13.805,1,-0.33575439453125,0.09523773193359375,0.2527475357055664,-0.30709660053253174,0.13319183886051178,15.0,5.0,0.0,0
2025-12-14 17:02:13.805,2,0.0,0.0,0.0,-0.09156337380409241,0.1522979438304901,15.0,5.0,0.0,1
2025-12-14 17:02:13.807,1,-0.3361387252807617,-0.13919448852539062,0.2673988342285156,-0.30682605504989624,0.1359630823135376,15.0,5.0,0.0,0
2025-12-14 17:02:13.807,2,0.0,0.0,0.0,-0.09125767648220062,0.15303240716457367,15.0,5.0,0.0,1
2025-12-14 17:02:13.810,1,-0.33575439453125,0.05128288269042969,0.28205108642578125,-0.306410014629364,0.13996122777462006,15.0,5.0,0.0,1
2025-12-14 17:02:13.810,2,0.0,0.0,0.0,-0.09079638868570328,0.15412572026252747,15.0,5.0,0.0,1
2025-12-14 17:02:13.812,1,-0.33575439453125,-0.09523773193359375,0.2967033386230469,-0.3061263859272003,0.14242997765541077,15.0,5.0,0.0,1
2025-12-14 17:02:13.812,2,0.0,0.0,0.0,-0.0904870554804802,0.15484900772571564,15.0,5.0,0.0,1
2025-12-14 17:02:13.814,1,-0.33575439453125,-0.0659332275390625,0.27472496032714844,-0.3056916892528534,0.1461288332939148,15.0,5.0,0.0,1
2025-12-14 17:02:13.814,2,0.0,0.0,0.0,-0.09002035111188889,0.15592549741268158,15.0,5.0,0.0,1
2025-12-14 17:02:13.817,1,-0.33575439453125,0.09523773193359375,0.28937721252441406,-0.3055441975593567,0.14749538898468018,15.0,5.0,0.0,0
2025-12-14 17:02:13.817,2,0.0,0.0,0.0,-0.08986406773328781,0.1562822014093399,15.0,5.0,0.0,1
2025-12-14 17:02:13.819,1,-0.3353710174560547,0.08058547973632812,0.2967033386230469,-0.3052451014518738,0.1502220779657364,15.0,5.0,0.0,0
2025-12-14 17:02:13.819,2,0.0,0.0,0.0,-0.0895504355430603,0.15699221193790436,15.0,5.0,0.0,1
2025-12-14 17:02:13.821,1,-0.33575439453125,-0.1831493377685547,0.28205108642578125,-0.30478641390800476,0.15416961908340454,15.0,5.0,0.0,1
2025-12-14 17:02:13.821,2,0.0,0.0,0.0,-0.08907733857631683,0.15804867446422577,15.0,5.0,0.0,1
