timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff,mode
2025-12-14 17:02:54.882,1,-0.14477157592773438,0.28571510314941406,0.23076915740966797,-0.12389129400253296,0.4306875169277191,15.0,5.0,0.0,0
2025-12-14 17:02:54.882,2,0.0,0.0,0.0,-0.07678330689668655,0.18031631410121918,15.0,5.0,0.0,1
2025-12-14 17:02:54.885,1,-0.14400482177734375,0.21245384216308594,0.21611690521240234,-0.12302935123443604,0.4310668408870697,15.0,5.0,0.0,0
2025-12-14 17:02:54.885,2,0.0,0.0,0.0,-0.07642188668251038,0.1808398813009262,15.0,5.0,0.0,1
2025-12-14 17:02:54.887,1,-0.14323711395263672,0.3150177001953125,0.23809528350830078,-0.12216665595769882,0.4314383566379547,15.0,5.0,0.0,0
2025-12-14 17:02:54.887,2,0.0,0.0,0.0,-0.07605943083763123,0.18135829269886017,15.0,5.0,0.0,1
2025-12-14 17:02:54.889,1,-0.14208698272705078,0.373626708984375,0.23809528350830078,-0.1208711564540863,0.4320847690105438,15.0,5.0,0.0,1
2025-12-14 17:02:54.889,2,0.0,0.0,0.0,-0.0755138173699379,0.1821262240409851,15.0,5.0,0.0,1
2025-12-14 17:02:54.892,1,-0.14132022857666016,0.16849899291992188,0.23076915740966797,-0.12043889611959457,0.43226227164268494,15.0,5.0,0.0,0
2025-12-14 17:02:54.892,2,0.0,0.0,0.0,-0.0753314346075058,0.1823796182870865,15.0,5.0,0.0,1
2025-12-14 17:02:54.894,1,-0.14055252075195312,0.2417583465576172,0.23076915740966797,-0.11957384645938873,0.4326113760471344,15.0,5.0,0.0,0
2025-12-14 17:02:54.894,2,0.0,0.0,0.0,-0.07496592402458191,0.18288250267505646,15.0,5.0,0.0,1
2025-12-14 17:02:54.897,1,-0.1397857666015625,0.22710609436035156,0.21611690521240234,-0.1182749941945076,0.4331202208995819,15.0,5.0,0.0,0
2025-12-14 17:02:54.897,2,0.0,0.0,0.0,-0.07441578060388565,0.18362706899642944,15.0,5.0,0.0,1
2025-12-14 17:02:54.899,1,-0.13901901245117188,0.27106285095214844,0.22344303131103516,-0.11740825325250626,0.43344956636428833,15.0,5.0,0.0,0
2025-12-14 17:02:54.899,2,0.0,0.0,0.0,-0.07404778897762299,0.1841168999671936,15.0,5.0,0.0,1
2025-12-14 17:02:54.901,1,-0.13825225830078125,0.1831493377685547,0.21611690521240234,-0.11610683798789978,0.43403303623199463,15.0,5.0,0.0,1
2025-12-14 17:02:54.901,2,0.0,0.0,0.0,-0.07349398732185364,0.1848418116569519,15.0,5.0,0.0,1
2025-12-14 17:02:54.904,1,-0.1371011734008789,0.22710609436035156,0.22344303131103516,-0.11567264795303345,0.4341893494129181,15.0,5.0,0.0,0
2025-12-14 17:02:54.904,2,0.0,0.0,0.0,-0.07330890744924545,0.18508081138134003,15.0,5.0,0.0,1
2025-12-14 17:02:54.906,1,-0.13633441925048828,0.2417583465576172,0.20879077911376953,-0.11480380594730377,0.43449604511260986,15.0,5.0,0.0,0
2025-12-14 17:02:54.906,2,0.0,0.0,0.0,-0.07293803244829178,0.1855548471212387,15.0,5.0,0.0,1
2025-12-14 17:02:54.908,1,-0.13518428802490234,0.27106285095214844,0.21611690521240234,-0.11349942535161972,0.4349411129951477,15.0,5.0,0.0,0
2025-12-14 17:02:54.908,2,0.0,0.0,0.0,-0.0723799616098404,0.18625597655773163,15.0,5.0,0.0,1
2025-12-14 17:02:54.911,1,-0.1344165802001953,0.2417583465576172,0.22344303131103516,-0.11262911558151245,0.4352278411388397,15.0,5.0,0.0,0
2025-12-14 17:02:54.911,2,0.0,0.0,0.0,-0.07200675457715988,0.18671676516532898,15.0,5.0,0.0,1
2025-12-14 17:02:54.913,1,-0.1336498260498047,0.22710609436035156,0.20879077911376953,-0.11175823956727982,0.43550658226013184,15.0,5.0,0.0,0
2025-12-14 17:02:54.913,2,0.0,0.0,0.0,-0.07163263857364655,0.18717221915721893,15.0,5.0,0.0,1
2025-12-14 17:02:54.916,1,-0.13211631774902344,0.3296699523925781,0.20879077911376953,-0.11088661104440689,0.4358827471733093,15.0,5.0,0.0,0
2025-12-14 17:02:54.916,2,0.0,0.0,0.0,-0.07125762104988098,0.1876223087310791,15.0,5.0,0.0,1
2025-12-14 17:02:54.919,1,-0.1313486099243164,0.1831493377685547,0.20879077911376953,-0.11001444607973099,0.43614643812179565,15.0,5.0,0.0,0
2025-12-14 17:02:54.919,2,0.0,0.0,0.0,-0.07088170945644379,0.1880670189857483,15.0,5.0,0.0,1
2025-12-14 17:02:54.921,1,-0.13019847869873047,0.3150177001953125,0.20146560668945312,-0.10870523750782013,0.4365268647670746,15.0,5.0,0.0,0
2025-12-14 17:02:54.921,2,0.0,0.0,0.0,-0.07031618803739548,0.18872401118278503,15.0,5.0,0.0,1
2025-12-14 17:02:54.924,1,-0.12904834747314453,0.22710609436035156,0.20146560668945312,-0.10739493370056152,0.43688905239105225,15.0,5.0,0.0,0
2025-12-14 17:02:54.924,2,0.0,0.0,0.0,-0.06974872201681137,0.18936887383460999,15.0,5.0,0.0,1
2025-12-14 17:02:54.926,1,-0.1278972625732422,0.3589744567871094,0.20879077911376953,-0.10652069747447968,0.437226265668869,15.0,5.0,0.0,1
2025-12-14 17:02:54.926,2,0.0,0.0,0.0,-0.0693693533539772,0.18979202210903168,15.0,5.0,0.0,1
2025-12-14 17:02:54.928,1,-0.12713050842285156,0.2417583465576172,0.21611690521240234,-0.10608335584402084,0.4373393654823303,15.0,5.0,0.0,0
2025-12-14 17:02:54.928,2,0.0,0.0,0.0,-0.06917934864759445,0.19000151753425598,15.0,5.0,0.0,1
2025-12-14 17:02:54.931,1,-0.1255970001220703,0.3150177001953125,0.20146560668945312,-0.10477067530155182,0.4376663863658905,15.0,5.0,0.0,0
2025-12-14 17:02:54.931,2,0.0,0.0,0.0,-0.06860809773206711,0.19062185287475586,15.0,5.0,0.0,1
2025-12-14 17:02:54.933,1,-0.12444591522216797,0.373626708984375,0.20146560668945312,-0.10389503091573715,0.4378741681575775,15.0,5.0,0.0,0
2025-12-14 17:02:54.933,2,0.0,0.0,0.0,-0.06822624802589417,0.19102859497070312,15.0,5.0,0.0,1
2025-12-14 17:02:54.936,1,-0.12367916107177734,0.27106285095214844,0.20879077911376953,-0.10301898419857025,0.4380737543106079,15.0,5.0,0.0,0
2025-12-14 17:02:54.936,2,0.0,0.0,0.0,-0.06784359365701675,0.19142988324165344,15.0,5.0,0.0,1
2025-12-14 17:02:54.938,1,-0.1221456527709961,0.40293121337890625,0.20879077911376953,-0.10170408338308334,0.43846485018730164,15.0,5.0,0.0,1
2025-12-14 17:02:54.938,2,0.0,0.0,0.0,-0.06726811826229095,0.19202153384685516,15.0,5.0,0.0,1
2025-12-14 17:02:54.940,1,-0.12137794494628906,0.28571510314941406,0.1941394805908203,-0.10126552730798721,0.4385557770729065,15.0,5.0,0.0,0
2025-12-14 17:02:54.940,2,0.0,0.0,0.0,-0.06707590073347092,0.1922159343957901,15.0,5.0,0.0,1
2025-12-14 17:02:54.943,1,-0.11984443664550781,0.1831493377685547,0.1868133544921875,-0.09994933009147644,0.438816100358963,15.0,5.0,0.0,0
2025-12-14 17:02:54.943,2,0.0,0.0,0.0,-0.06649810075759888,0.1927908957004547,15.0,5.0,0.0,1
2025-12-14 17:02:54.945,1,-0.11869335174560547,0.4468860626220703,0.1794872283935547,-0.0990714505314827,0.43897923827171326,15.0,5.0,0.0,0
2025-12-14 17:02:54.945,2,0.0,0.0,0.0,-0.0661119595170021,0.1931672990322113,15.0,5.0,0.0,1
2025-12-14 17:02:54.947,1,-0.11792659759521484,0.2417583465576172,0.1794872283935547,-0.09819325804710388,0.43913403153419495,15.0,5.0,0.0,0
2025-12-14 17:02:54.947,2,0.0,0.0,0.0,-0.06572507321834564,0.19353817403316498,15.0,5.0,0.0,1
2025-12-14 17:02:54.950,1,-0.11600971221923828,0.373626708984375,0.20146560668945312,-0.09687530994415283,0.43945950269699097,15.0,5.0,0.0,1
2025-12-14 17:02:54.950,2,0.0,0.0,0.0,-0.06514336168766022,0.19408409297466278,15.0,5.0,0.0,1
2025-12-14 17:02:54.952,1,-0.11562538146972656,0.22710609436035156,0.1794872283935547,-0.0964357852935791,0.43952780961990356,15.0,5.0,0.0,0
2025-12-14 17:02:54.952,2,0.0,0.0,0.0,-0.06494909524917603,0.19426319003105164,15.0,5.0,0.0,1
2025-12-14 17:02:54.955,1,-0.11447525024414062,0.373626708984375,0.1794872283935547,-0.09555653482675552,0.4396580755710602,15.0,5.0,0.0,0
2025-12-14 17:02:54.955,2,0.0,0.0,0.0,-0.06456004083156586,0.19461721181869507,15.0,5.0,0.0,1
2025-12-14 17:02:54.957,1,-0.11294174194335938,0.373626708984375,0.17216110229492188,-0.09423720091581345,0.43983757495880127,15.0,5.0,0.0,0
2025-12-14 17:02:54.957,2,0.0,0.0,0.0,-0.06397514045238495,0.19513776898384094,15.0,5.0,0.0,1
2025-12-14 17:02:54.959,1,-0.11179065704345703,0.3296699523925781,0.20146560668945312,-0.09335736185312271,0.43994659185409546,15.0,5.0,0.0,0
2025-12-14 17:02:54.959,2,0.0,0.0,0.0,-0.0635843500494957,0.19547781348228455,15.0,5.0,0.0,1
2025-12-14 17:02:54.962,1,-0.1106405258178711,0.373626708984375,0.1868133544921875,-0.09203711152076721,0.4402054250240326,15.0,5.0,0.0,1
2025-12-14 17:02:54.962,2,0.0,0.0,0.0,-0.06299691647291183,0.1959773451089859,15.0,5.0,0.0,1
2025-12-14 17:02:54.964,1,-0.10948944091796875,0.373626708984375,0.17216110229492188,-0.09159686416387558,0.44025060534477234,15.0,5.0,0.0,0
2025-12-14 17:02:54.964,2,0.0,0.0,0.0,-0.06280077248811722,0.19614093005657196,15.0,5.0,0.0,1
2025-12-14 17:02:54.966,1,-0.10833930969238281,0.373626708984375,0.1941394805908203,-0.09071623533964157,0.4403344988822937,15.0,5.0,0.0,0
2025-12-14 17:02:54.966,2,0.0,0.0,0.0,-0.06240800768136978,0.19646386802196503,15.0,5.0,0.0,1
2025-12-14 17:02:54.969,1,-0.10680580139160156,0.3150177001953125,0.1868133544921875,-0.08939500898122787,0.44044408202171326,15.0,5.0,0.0,0
2025-12-14 17:02:54.969,2,0.0,0.0,0.0,-0.06181766465306282,0.1969376802444458,15.0,5.0,0.0,1
2025-12-14 17:02:54.971,1,-0.10565471649169922,0.3296699523925781,0.17216110229492188,-0.08851402252912521,0.4405062794685364,15.0,5.0,0.0,0
2025-12-14 17:02:54.971,2,0.0,0.0,0.0,-0.061423324048519135,0.1972464770078659,15.0,5.0,0.0,1
2025-12-14 17:02:54.974,1,-0.1048879623413086,0.27106285095214844,0.1794872283935547,-0.0876329317688942,0.4405597150325775,15.0,5.0,0.0,0
2025-12-14 17:02:54.974,2,0.0,0.0,0.0,-0.0610283762216568,0.19754961133003235,15.0,5.0,0.0,1
2025-12-14 17:02:54.976,1,-0.10335350036621094,0.2417583465576172,0.16483497619628906,-0.08675152063369751,0.4407188594341278,15.0,5.0,0.0,0
2025-12-14 17:02:54.976,2,0.0,0.0,0.0,-0.06063283234834671,0.1978469043970108,15.0,5.0,0.0,1
2025-12-14 17:02:54.978,1,-0.102203369140625,0.373626708984375,0.17216110229492188,-0.08587002754211426,0.4407552182674408,15.0,5.0,0.0,0
2025-12-14 17:02:54.978,2,0.0,0.0,0.0,-0.06023670360445976,0.19813837110996246,15.0,5.0,0.0,1
2025-12-14 17:02:54.981,1,-0.10105323791503906,0.41758155822753906,0.17216110229492188,-0.08454768359661102,0.44079309701919556,15.0,5.0,0.0,0
2025-12-14 17:02:54.981,2,0.0,0.0,0.0,-0.059641432017087936,0.19856487214565277,15.0,5.0,0.0,1
2025-12-14 17:02:54.983,1,-0.0991353988647461,0.5054950714111328,0.16483497619628906,-0.08366607874631882,0.4408072531223297,15.0,5.0,0.0,0
2025-12-14 17:02:54.983,2,0.0,0.0,0.0,-0.05924388766288757,0.19884204864501953,15.0,5.0,0.0,1
2025-12-14 17:02:54.985,1,-0.09875202178955078,0.21245384216308594,0.15750885009765625,-0.08278445154428482,0.44081246852874756,15.0,5.0,0.0,0
2025-12-14 17:02:54.985,2,0.0,0.0,0.0,-0.058845795691013336,0.19911348819732666,15.0,5.0,0.0,1
2025-12-14 17:02:54.988,1,-0.0968332290649414,0.41758155822753906,0.15750885009765625,-0.08190259337425232,0.44092661142349243,15.0,5.0,0.0,0
2025-12-14 17:02:54.988,2,0.0,0.0,0.0,-0.05844717100262642,0.19937904179096222,15.0,5.0,0.0,1
2025-12-14 17:02:54.990,1,-0.09606647491455078,0.2417583465576172,0.15018272399902344,-0.08102075755596161,0.4409141540527344,15.0,5.0,0.0,0
2025-12-14 17:02:54.990,2,0.0,0.0,0.0,-0.05804802477359772,0.19963866472244263,15.0,5.0,0.0,1
2025-12-14 17:02:54.993,1,-0.09453296661376953,0.41758155822753906,0.15750885009765625,-0.08013895899057388,0.44089263677597046,15.0,5.0,0.0,0
2025-12-14 17:02:54.993,2,0.0,0.0,0.0,-0.057648368179798126,0.1998925358057022,15.0,5.0,0.0,1
2025-12-14 17:02:54.995,1,-0.09338188171386719,0.2417583465576172,0.15750885009765625,-0.07881637662649155,0.44084325432777405,15.0,5.0,0.0,0
2025-12-14 17:02:54.995,2,0.0,0.0,0.0,-0.05704794451594353,0.20026250183582306,15.0,5.0,0.0,1
2025-12-14 17:02:54.997,1,-0.09223175048828125,0.373626708984375,0.14285755157470703,-0.07793475687503815,0.44079893827438354,15.0,5.0,0.0,0
2025-12-14 17:02:54.997,2,0.0,0.0,0.0,-0.056647058576345444,0.2005019187927246,15.0,5.0,0.0,1
2025-12-14 17:02:55.000,1,-0.09031391143798828,0.3589744567871094,0.1282052993774414,-0.0770529955625534,0.44086742401123047,15.0,5.0,0.0,0
2025-12-14 17:02:55.000,2,0.0,0.0,0.0,-0.05624570697546005,0.20073534548282623,15.0,5.0,0.0,1
2025-12-14 17:02:55.002,1,-0.08993053436279297,0.21245384216308594,0.13553142547607422,-0.07617135345935822,0.4408048093318939,15.0,5.0,0.0,0
2025-12-14 17:02:55.002,2,0.0,0.0,0.0,-0.05584389343857765,0.20096279680728912,15.0,5.0,0.0,1
2025-12-14 17:02:55.004,1,-0.08916378021240234,0.22710609436035156,0.15018272399902344,-0.07528985291719437,0.4407329261302948,15.0,5.0,0.0,0
2025-12-14 17:02:55.004,2,0.0,0.0,0.0,-0.055441636592149734,0.20118442177772522,15.0,5.0,0.0,1
2025-12-14 17:02:55.007,1,-0.08686256408691406,0.40293121337890625,0.11355304718017578,-0.07396790385246277,0.44060757756233215,15.0,5.0,0.0,0
2025-12-14 17:02:55.007,2,0.0,0.0,0.0,-0.054837439209222794,0.20150592923164368,15.0,5.0,0.0,1
2025-12-14 17:02:55.009,1,-0.08609580993652344,0.3296699523925781,0.10622692108154297,-0.07308682799339294,0.4405122995376587,15.0,5.0,0.0,0
2025-12-14 17:02:55.009,2,0.0,0.0,0.0,-0.054434116929769516,0.201712965965271,15.0,5.0,0.0,1
2025-12-14 17:02:55.012,1,-0.0849447250366211,0.27106285095214844,0.14285755157470703,-0.07264623790979385,0.44058799743652344,15.0,5.0,0.0,1
2025-12-14 17:02:55.012,2,0.0,0.0,0.0,-0.05423230305314064,0.20181429386138916,15.0,5.0,0.0,1
2025-12-14 17:02:55.014,1,-0.08379459381103516,0.2417583465576172,0.14285755157470703,-0.07132480293512344,0.4404202401638031,15.0,5.0,0.0,0
2025-12-14 17:02:55.014,2,0.0,0.0,0.0,-0.05362626910209656,0.20210890471935272,15.0,5.0,0.0,1
2025-12-14 17:02:55.016,1,-0.08302783966064453,0.27106285095214844,0.1282052993774414,-0.07044414430856705,0.4402965009212494,15.0,5.0,0.0,0
2025-12-14 17:02:55.016,2,0.0,0.0,0.0,-0.05322176590561867,0.20229798555374146,15.0,5.0,0.0,1
2025-12-14 17:02:55.019,1,-0.0818777084350586,0.3589744567871094,0.1208791732788086,-0.06912365555763245,0.4400929808616638,15.0,5.0,0.0,0
2025-12-14 17:02:55.019,2,0.0,0.0,0.0,-0.052614323794841766,0.2025706022977829,15.0,5.0,0.0,1
2025-12-14 17:02:55.021,1,-0.08034324645996094,0.28571510314941406,0.10622692108154297,-0.06824368983507156,0.439945250749588,15.0,5.0,0.0,0
2025-12-14 17:02:55.021,2,0.0,0.0,0.0,-0.05220891907811165,0.2027449905872345,15.0,5.0,0.0,1
2025-12-14 17:02:55.023,1,-0.07957649230957031,0.22710609436035156,0.10622692108154297,-0.06780368834733963,0.44000035524368286,15.0,5.0,0.0,1
2025-12-14 17:02:55.023,2,0.0,0.0,0.0,-0.05200608819723129,0.202829971909523,15.0,5.0,0.0,1
2025-12-14 17:02:55.026,1,-0.07804203033447266,0.124542236328125,0.11355304718017578,-0.06648417562246323,0.4397530257701874,15.0,5.0,0.0,0
2025-12-14 17:02:55.026,2,0.0,0.0,0.0,-0.05139710381627083,0.20307543873786926,15.0,5.0,0.0,1
2025-12-14 17:02:55.028,1,-0.07727527618408203,0.3296699523925781,0.1208791732788086,-0.06560493260622025,0.4395759403705597,15.0,5.0,0.0,0
2025-12-14 17:02:55.028,2,0.0,0.0,0.0,-0.050990715622901917,0.20323169231414795,15.0,5.0,0.0,1
2025-12-14 17:02:55.031,1,-0.0761251449584961,0.28571510314941406,0.11355304718017578,-0.06472605466842651,0.43938905000686646,15.0,5.0,0.0,0
2025-12-14 17:02:55.031,2,0.0,0.0,0.0,-0.05058402568101883,0.20338203012943268,15.0,5.0,0.0,1
2025-12-14 17:02:55.033,1,-0.07459068298339844,0.41758155822753906,0.09890079498291016,-0.06340847909450531,0.43909022212028503,15.0,5.0,0.0,0
2025-12-14 17:02:55.033,2,0.0,0.0,0.0,-0.049973443150520325,0.20359645783901215,15.0,5.0,0.0,1
2025-12-14 17:02:55.034,1,-0.07382392883300781,0.1831493377685547,0.09157466888427734,-0.06296935677528381,0.43912473320961,15.0,5.0,0.0,1
2025-12-14 17:02:55.034,2,0.0,0.0,0.0,-0.04976977780461311,0.20366497337818146,15.0,5.0,0.0,1
2025-12-14 17:02:55.038,1,-0.07267379760742188,0.4468860626220703,0.10622692108154297,-0.061652638018131256,0.43879544734954834,15.0,5.0,0.0,0
2025-12-14 17:02:55.038,2,0.0,0.0,0.0,-0.04915839061141014,0.20386087894439697,15.0,5.0,0.0,1
2025-12-14 17:02:55.040,1,-0.07113933563232422,0.3150177001953125,0.09157466888427734,-0.06077539548277855,0.43856340646743774,15.0,5.0,0.0,0
2025-12-14 17:02:55.040,2,0.0,0.0,0.0,-0.04875048249959946,0.20398405194282532,15.0,5.0,0.0,1
2025-12-14 17:02:55.042,1,-0.06960582733154297,0.46153831481933594,0.08424949645996094,-0.059898629784584045,0.4383212924003601,15.0,5.0,0.0,0
2025-12-14 17:02:55.042,2,0.0,0.0,0.0,-0.04834233969449997,0.2041012942790985,15.0,5.0,0.0,1
2025-12-14 17:02:55.045,1,-0.06845474243164062,0.22710609436035156,0.09157466888427734,-0.05858442932367325,0.4379391670227051,15.0,5.0,0.0,0
2025-12-14 17:02:55.045,2,0.0,0.0,0.0,-0.04772970452904701,0.20426598191261292,15.0,5.0,0.0,1
2025-12-14 17:02:55.046,1,-0.06730461120605469,0.3589744567871094,0.08424949645996094,-0.05814647674560547,0.4379531145095825,15.0,5.0,0.0,1
2025-12-14 17:02:55.046,2,0.0,0.0,0.0,-0.04752538725733757,0.20431789755821228,15.0,5.0,0.0,1
2025-12-14 17:02:55.049,1,-0.06615352630615234,0.41758155822753906,0.08424949645996094,-0.05727097764611244,0.43767988681793213,15.0,5.0,0.0,0
2025-12-14 17:02:55.049,2,0.0,0.0,0.0,-0.04711659997701645,0.20441675186157227,15.0,5.0,0.0,1
2025-12-14 17:02:55.051,1,-0.0646200180053711,0.28571510314941406,0.07692337036132812,-0.055958788841962814,0.4372507631778717,15.0,5.0,0.0,0
2025-12-14 17:02:55.051,2,0.0,0.0,0.0,-0.04650307074189186,0.20455382764339447,15.0,5.0,0.0,1
2025-12-14 17:02:55.053,1,-0.06308555603027344,0.46153831481933594,0.09890079498291016,-0.05508473515510559,0.43695175647735596,15.0,5.0,0.0,0
2025-12-14 17:02:55.053,2,0.0,0.0,0.0,-0.046093836426734924,0.20463775098323822,15.0,5.0,0.0,1
2025-12-14 17:02:55.056,1,-0.06155204772949219,0.40293121337890625,0.0622711181640625,-0.05377481132745743,0.43648380041122437,15.0,5.0,0.0,0
2025-12-14 17:02:55.056,2,0.0,0.0,0.0,-0.04547968879342079,0.20475243031978607,15.0,5.0,0.0,1
2025-12-14 17:02:55.058,1,-0.06040191650390625,0.27106285095214844,0.08424949645996094,-0.05333833396434784,0.4364772140979767,15.0,5.0,0.0,1
2025-12-14 17:02:55.058,2,0.0,0.0,0.0,-0.04527490213513374,0.20478767156600952,15.0,5.0,0.0,1
2025-12-14 17:02:55.060,1,-0.05963420867919922,0.3296699523925781,0.08424949645996094,-0.05246587470173836,0.4361461102962494,15.0,5.0,0.0,0
2025-12-14 17:02:55.060,2,0.0,0.0,0.0,-0.04486522823572159,0.2048530876636505,15.0,5.0,0.0,1
2025-12-14 17:02:55.063,1,-0.05810070037841797,0.373626708984375,0.09890079498291016,-0.051158465445041656,0.435629665851593,15.0,5.0,0.0,0
2025-12-14 17:02:55.063,2,0.0,0.0,0.0,-0.0442504920065403,0.20493997633457184,15.0,5.0,0.0,1
2025-12-14 17:02:55.065,1,-0.056949615478515625,0.40293121337890625,0.09890079498291016,-0.05028774216771126,0.43527212738990784,15.0,5.0,0.0,0
2025-12-14 17:02:55.065,2,0.0,0.0,0.0,-0.04384053498506546,0.204990416765213,15.0,5.0,0.0,1
2025-12-14 17:02:55.068,1,-0.056182861328125,0.21245384216308594,0.09157466888427734,-0.04941774904727936,0.43490391969680786,15.0,5.0,0.0,0
2025-12-14 17:02:55.068,2,0.0,0.0,0.0,-0.04343048483133316,0.20503486692905426,15.0,5.0,0.0,1
2025-12-14 17:02:55.070,1,-0.05426597595214844,0.3296699523925781,0.09890079498291016,-0.048548344522714615,0.43468862771987915,15.0,5.0,0.0,1
2025-12-14 17:02:55.070,2,0.0,0.0,0.0,-0.04302035644650459,0.20507332682609558,15.0,5.0,0.0,1
2025-12-14 17:02:55.072,1,-0.053114891052246094,0.3589744567871094,0.09157466888427734,-0.04767955094575882,0.4342978894710541,15.0,5.0,0.0,0
2025-12-14 17:02:55.072,2,0.0,0.0,0.0,-0.04261016100645065,0.20510517060756683,15.0,5.0,0.0,1
2025-12-14 17:02:55.075,1,-0.05234813690185547,0.27106285095214844,0.09157466888427734,-0.046377867460250854,0.43369153141975403,15.0,5.0,0.0,0
2025-12-14 17:02:55.075,2,0.0,0.0,0.0,-0.04199477285146713,0.20514167845249176,15.0,5.0,0.0,1
2025-12-14 17:02:55.077,1,-0.05119800567626953,0.40293121337890625,0.07692337036132812,-0.04551111161708832,0.43327367305755615,15.0,5.0,0.0,0
2025-12-14 17:02:55.077,2,0.0,0.0,0.0,-0.04158446192741394,0.20515850186347961,15.0,5.0,0.0,1
