timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff
2025-11-24 20:15:00.446,1,0.03509044647216797,-0.05128288269042969,-0.0036630630493164062,-0.0888499990105629,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.446,2,0.002109527587890625,0.13919448852539062,-0.0036630630493164062,0.19951000809669495,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.448,1,0.03547382354736328,0.13919448852539062,0.0036630630493164062,-0.0880327820777893,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.448,2,0.0032596588134765625,0.08058547973632812,-0.010989189147949219,0.1984831839799881,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.450,1,0.034707069396972656,-0.13919448852539062,-0.22344303131103516,-0.0872202217578888,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.450,2,0.0032596588134765625,-0.0073261260986328125,0.35531139373779297,0.19746197760105133,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.452,1,0.034707069396972656,-0.09523773193359375,-0.3186817169189453,-0.08641237020492554,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.452,2,0.0032596588134765625,0.124542236328125,0.5164833068847656,0.19644631445407867,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.453,1,0.034323692321777344,-0.22710609436035156,-0.41391944885253906,-0.0856093019247055,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.453,2,0.0040264129638671875,0.21245384216308594,0.6117219924926758,0.19543632864952087,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.455,1,0.034323692321777344,-0.13919448852539062,-0.4505491256713867,-0.08481107652187347,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.455,2,0.0044097900390625,0.05128288269042969,0.6556777954101562,0.19443197548389435,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.457,1,0.03394031524658203,-0.15384674072265625,-0.1794872283935547,-0.08401775360107422,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.457,2,0.005560874938964844,0.3150177001953125,0.6923074722290039,0.19343328475952148,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.458,1,0.03394031524658203,-0.0073261260986328125,-0.09157466888427734,0.009853681549429893,0.0,10.0,5.0,0.0
2025-11-24 20:15:00.458,2,0.006327629089355469,0.3296699523925781,0.7142858505249023,0.001188199152238667,0.0,10.0,5.0,0.0
