timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff
2025-12-08 21:08:22.034,1,0.02818775177001953,0.0073261260986328125,-0.22344303131103516,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.034,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.036,1,0.02818775177001953,0.0073261260986328125,-0.2454214096069336,0.013418980874121189,0.0001813692069845274,15.0,5.0,0.0
2025-12-08 21:08:22.036,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.038,1,0.028571128845214844,0.03663063049316406,-0.2454214096069336,0.013419408351182938,0.00022454350255429745,15.0,5.0,0.0
2025-12-08 21:08:22.038,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.040,1,0.02818775177001953,-0.021978378295898438,-0.22344303131103516,0.01341988891363144,0.00024554465198889375,15.0,5.0,0.0
2025-12-08 21:08:22.040,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.043,1,0.02818775177001953,-0.021978378295898438,-0.1941394805908203,0.013420367613434792,0.00023716676514595747,15.0,5.0,0.0
2025-12-08 21:08:22.043,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.045,1,0.028571128845214844,0.124542236328125,-0.20146560668945312,0.013420840725302696,0.00023614053498022258,15.0,5.0,0.0
2025-12-08 21:08:22.045,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.047,1,0.02818775177001953,-0.05128288269042969,-0.17216110229492188,0.013421501964330673,0.00020532976486720145,15.0,5.0,0.0
2025-12-08 21:08:22.047,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.049,1,0.028571128845214844,0.124542236328125,-0.1868133544921875,0.013421501964330673,0.00020532976486720145,15.0,5.0,0.0
2025-12-08 21:08:22.049,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.051,1,0.02818775177001953,-0.1831493377685547,-0.16483497619628906,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.051,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.053,1,0.02818775177001953,0.05128288269042969,-0.15750885009765625,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.053,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.055,1,0.02818775177001953,-0.05128288269042969,-0.21611690521240234,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.055,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.057,1,0.02818775177001953,-0.0073261260986328125,-0.20146560668945312,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.057,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.060,1,0.02818775177001953,0.08058547973632812,-0.23076915740966797,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.060,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.062,1,0.02780437469482422,-0.13919448852539062,-0.21611690521240234,0.013423540629446507,0.00016439774481114,15.0,5.0,0.0
2025-12-08 21:08:22.062,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.064,1,0.028571128845214844,0.124542236328125,-0.2454214096069336,0.013423934578895569,0.00020758860046043992,15.0,5.0,0.0
2025-12-08 21:08:22.064,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.066,1,0.02818775177001953,-0.0659332275390625,-0.21611690521240234,0.013424370437860489,0.00022128979617264122,15.0,5.0,0.0
2025-12-08 21:08:22.066,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.068,1,0.02818775177001953,0.03663063049316406,-0.20879077911376953,0.013424822129309177,0.00022759898274671286,15.0,5.0,0.0
2025-12-08 21:08:22.068,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.070,1,0.02818775177001953,-0.021978378295898438,-0.1941394805908203,0.013425501994788647,0.0002223579795099795,15.0,5.0,0.0
2025-12-08 21:08:22.070,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.071,1,0.02818775177001953,0.0073261260986328125,-0.1794872283935547,0.013425911776721478,0.00019937806064262986,15.0,5.0,0.0
2025-12-08 21:08:22.071,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.073,1,0.02818775177001953,0.03663063049316406,-0.16483497619628906,0.013425911776721478,0.00019937806064262986,15.0,5.0,0.0
2025-12-08 21:08:22.073,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.076,1,0.02818775177001953,-0.09523773193359375,-0.15750885009765625,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.076,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.078,1,0.028571128845214844,0.09523773193359375,-0.17216110229492188,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.078,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.080,1,0.02818775177001953,-0.05128288269042969,-0.20879077911376953,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.080,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.082,1,0.02818775177001953,-0.05128288269042969,-0.21611690521240234,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.082,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.084,1,0.02818775177001953,-0.0073261260986328125,-0.23809528350830078,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:08:22.084,2,0.0,0.0,0.0,-0.0,0.0,15.0,5.0,0.0
